Dec,RA,fiberID,mjd,plate
18.149404,182.30931,346,54207,2596
27.785636,187.40289,436,53847,2235
18.188537,184.67021,378,54231,2597
27.449652,187.82847,473,53847,2235
27.386892,187.95995,479,53847,2235
27.833906,187.99439,486,53847,2235
27.749113,189.2247,588,53847,2235
27.718092,189.68499,630,53847,2235
27.192779,191.10975,23,53729,2236
27.373001,190.92552,34,53729,2236
27.271939,190.69665,71,53729,2236
27.297542,190.88552,73,53729,2236
27.452304,188.57143,278,53729,2236
27.45056,188.33384,319,53729,2236
27.862249,188.56707,348,53729,2236
27.753628,189.07787,382,53729,2236
27.74318,189.80105,467,53729,2236
27.79166,189.96727,481,53729,2236
27.826833,189.93727,491,53729,2236
27.827218,189.97975,500,53729,2236
27.776095,190.20216,508,53729,2236
27.687163,190.8514,597,53729,2236
27.714077,190.77231,598,53729,2236
30.731914,191.54212,602,53828,2237
27.177732,192.25523,156,54205,2238
27.270956,190.20296,305,54205,2238
32.323637,187.83798,238,53472,1971
32.419129,186.56412,351,53472,1971
32.309911,178.19309,494,53446,1991
30.848642,191.62401,338,53726,2239
30.722743,191.54685,340,53726,2239
32.384526,182.81021,464,53737,2004
32.466425,182.83359,489,53737,2004
32.316266,183.49998,543,53737,2004
32.421164,183.55827,551,53737,2004
32.414642,183.59621,552,53737,2004
32.44962,183.58707,555,53737,2004
32.33115,183.49353,560,53737,2004
30.727576,191.75206,378,53726,2239
32.399405,185.5622,494,53818,2013
32.354656,185.96567,506,53818,2013
32.473461,186.42386,587,53818,2013
26.958185,194.76934,69,53823,2240
27.037508,194.48608,103,53823,2240
26.994941,194.62849,110,53823,2240
27.087222,194.56491,147,54169,2241
27.013247,194.66124,150,54169,2241
27.10616,192.82471,261,53823,2240
20.204809,173.69169,509,54180,2502
20.241766,173.66799,540,54180,2502
20.161285,174.20675,547,54180,2502
19.832838,174.12417,557,54180,2502
19.811439,174.1183,559,54180,2502
20.274223,174.29642,337,54179,2506
27.179136,192.25621,306,53823,2240
18.234845,181.88944,326,54207,2596
18.322488,182.86553,374,54207,2596
18.145697,187.70949,552,54232,2598
18.306148,187.60142,575,54232,2598
28.35264,195.55965,74,53499,2011
28.467896,193.84404,305,53499,2011
28.615872,181.47052,443,53820,2227
32.24302,173.55266,487,53430,1974
27.418196,176.77783,346,53793,2223
28.556902,184.79316,449,53816,2231
28.655999,184.77057,452,53816,2231
27.50424,186.58144,160,53845,2233
28.603604,184.95534,330,53845,2233
28.614597,184.93621,340,53845,2233
28.615691,185.60286,410,53845,2233
28.558598,186.25197,450,53845,2233
27.64052,187.26095,437,53847,2235
27.528984,187.83644,478,53847,2235
27.566833,189.1907,587,53847,2235
27.548942,189.20155,598,53847,2235
27.628197,189.48069,625,53847,2235
27.459133,188.42234,346,53729,2236
28.480076,189.61375,448,53729,2236
27.563622,189.74354,480,53729,2236
27.604674,189.83329,493,53729,2236
28.617817,190.02491,525,53729,2236
28.617121,190.0251,201,53828,2237
27.325171,193.1548,38,54205,2238
27.32042,192.63832,79,54205,2238
27.310659,192.90817,80,54205,2238
28.419334,191.44935,415,54205,2238
27.536765,191.58115,479,54205,2238
27.465,191.84638,482,54205,2238
27.366433,192.15399,511,54205,2238
27.385029,192.29942,552,54205,2238
27.368769,192.28683,555,54205,2238
27.369844,192.54628,557,54205,2238
27.421264,192.85901,593,54205,2238
27.369989,192.76495,596,54205,2238
27.401853,193.20373,628,54205,2238
27.477281,193.03748,640,54205,2238
28.497509,192.31549,210,53726,2239
27.313996,192.63188,264,53823,2240
27.324005,192.58301,268,53823,2240
27.320404,192.78156,271,53823,2240
28.393867,193.48073,364,53823,2240
28.376784,193.63733,370,53823,2240
28.371275,193.22328,375,53823,2240
28.43477,194.01499,401,53823,2240
28.308434,193.7407,404,53823,2240
28.416984,193.72369,406,53823,2240
28.407369,193.99332,410,53823,2240
28.370965,194.52432,452,53823,2240
28.282676,194.68296,523,53823,2240
28.222973,194.72692,526,53823,2240
28.23363,194.629,530,53823,2240
28.287543,194.85896,563,53823,2240
28.225348,194.75756,567,53823,2240
28.256531,194.93569,568,53823,2240
28.240315,195.01253,612,53823,2240
28.246668,194.99063,620,53823,2240
28.275454,194.14666,330,54169,2241
28.242599,194.5233,371,54169,2241
28.288989,194.72322,374,54169,2241
28.251011,194.81246,380,54169,2241
28.25234,195.02568,407,54169,2241
28.34638,195.12821,443,54169,2241
28.2024,195.0747,450,54169,2241
28.247104,195.09246,454,54169,2241
28.256065,195.13528,457,54169,2241
28.337284,195.18429,459,54169,2241
28.359799,195.28765,529,54169,2241
28.172358,195.54739,562,54169,2241
28.196051,195.34491,571,54169,2241
28.245893,195.41287,579,54169,2241
28.214374,195.43407,580,54169,2241
28.185732,195.95812,601,54169,2241
28.25598,195.59025,602,54169,2241
28.23077,195.58968,612,54169,2241
28.309041,195.83981,364,54153,2242
28.275357,195.74767,365,54153,2242
28.274706,195.87512,370,54153,2242
28.172502,195.80264,376,54153,2242
28.178639,195.96016,403,54153,2242
28.187647,195.97864,414,54153,2242
28.16697,195.89985,416,54153,2242
28.247957,196.04228,417,54153,2242
28.239431,195.89041,419,54153,2242
28.234745,196.65439,533,54153,2242
28.080564,196.78421,534,54153,2242
28.13542,197.11053,566,54153,2242
28.081242,197.00326,570,54153,2242
28.018984,198.70821,445,53794,2243
28.036359,198.75896,448,53794,2243
27.81219,199.74564,610,53794,2243
27.818536,199.77476,617,53794,2243
20.004831,175.80456,463,54179,2506
20.086876,175.7461,469,54179,2506
20.032317,175.68819,471,54179,2506
19.968952,175.66385,476,54179,2506
20.095899,175.57927,477,54179,2506
20.008645,176.39178,626,54179,2506
22.47941,174.57417,433,53876,2507
20.119303,175.60206,352,54180,2509
27.276229,176.32231,554,53792,2221
20.029726,175.79567,400,54180,2509
19.991185,175.99459,424,54180,2509
19.996102,176.02277,428,54180,2509
27.334229,177.26827,581,53792,2221
20.017072,176.22736,465,54180,2509
20.093576,176.36943,483,54180,2509
20.188086,176.21837,488,54180,2509
28.311577,197.33962,126,53904,2009
28.280514,197.23823,127,53904,2009
28.281463,197.34761,129,53904,2009
28.289906,197.53456,136,53904,2009
28.507103,195.55895,71,53499,2011
28.501914,195.65897,73,53499,2011
28.43933,195.6332,75,53499,2011
28.371308,195.67002,77,53499,2011
28.435894,195.36122,78,53499,2011
28.476943,194.38314,227,53499,2011
28.495899,194.35439,229,53499,2011
28.540008,194.70392,232,53499,2011
28.48692,194.09079,262,53499,2011
20.513783,173.7965,521,54180,2502
20.488084,173.72311,525,54180,2502
20.521775,174.08329,527,54180,2502
29.961511,198.22489,585,53904,2009
30.387231,190.76775,506,53828,2237
30.458252,191.61145,581,53828,2237
28.32128,197.34534,615,54153,2242
20.533329,173.9208,86,54179,2504
20.560346,174.74683,361,54179,2506
20.698685,174.52326,362,54179,2506
20.665357,174.607,363,54179,2506
20.798166,177.98872,603,54180,2509
20.73261,177.89975,607,54180,2509
20.88261,177.76722,609,54180,2509
20.88678,177.74434,610,54180,2509
18.614232,178.18385,372,53877,2512
18.863121,179.65101,14,54180,2515
28.3205,197.1137,201,53904,2009
28.2514,197.00993,203,53904,2009
28.325816,196.90791,205,53904,2009
28.383131,196.97309,207,53904,2009
28.350653,197.115,219,53904,2009
28.337593,196.65504,247,53904,2009
28.283931,196.81735,250,53904,2009
28.343223,196.81246,260,53904,2009
28.861945,187.24717,258,53823,2234
28.718607,188.6136,565,53847,2235
28.48226,194.39119,328,54169,2241
18.868733,189.7835,131,54481,2613
18.869314,189.49282,205,54481,2613
20.376492,177.24326,550,54180,2509
20.745695,177.57737,576,54180,2509
20.692441,177.33046,578,54180,2509
20.39933,177.75462,584,54180,2509
18.651048,178.06042,241,54180,2515
20.705773,177.74413,323,54180,2515
20.768362,178.16577,327,54180,2515
20.859005,177.84813,329,54180,2515
20.752126,177.86314,331,54180,2515
20.735686,178.31242,362,54180,2515
20.751718,178.33467,363,54180,2515
20.734602,178.28449,364,54180,2515
20.757945,178.38342,406,54180,2515
29.646088,199.43443,387,53471,2002
29.692528,199.94171,465,53471,2002
28.468145,196.07677,299,53904,2009
29.926779,196.90673,425,53904,2009
28.48962,195.791,21,53499,2011
28.387116,195.53609,61,53499,2011
28.456622,195.54643,63,53499,2011
28.482453,195.71353,65,53499,2011
28.375619,195.73887,68,53499,2011
28.439231,195.08284,101,53499,2011
28.455672,195.12233,110,53499,2011
28.416337,195.18282,112,53499,2011
28.521756,195.31232,120,53499,2011
28.441482,194.83756,181,53499,2011
28.488604,194.84648,182,53499,2011
28.458068,195.05926,186,53499,2011
28.434818,195.00766,187,53499,2011
28.463634,194.73376,188,53499,2011
28.551371,194.89864,192,53499,2011
28.507202,194.92211,200,53499,2011
28.499811,194.47474,222,53499,2011
28.521786,194.56276,239,53499,2011
28.571252,193.85219,301,53499,2011
30.200079,194.0599,341,53499,2011
30.142961,194.59681,383,53499,2011
30.24696,194.91844,519,53499,2011
30.416517,184.0741,359,53827,2232
28.873966,188.5483,1,53823,2234
28.828742,187.75083,419,53847,2235
28.841742,189.69852,216,53828,2237
30.525765,189.582,369,53828,2237
30.474091,189.34475,388,53828,2237
30.406543,189.78329,421,53828,2237
28.761906,191.39731,410,54205,2238
30.373695,191.97559,435,53726,2239
18.780066,180.5108,138,54474,2608
18.594714,196.82863,218,54502,2617
20.438197,170.27529,255,54178,2496
20.427825,172.74166,615,54169,2498
20.468948,172.75284,366,54180,2502
20.452933,172.91688,404,54180,2502
18.652391,196.79096,219,54502,2617
20.644585,173.84042,124,54179,2504
20.635236,173.76776,125,54179,2504
20.677116,173.78216,130,54179,2504
20.272858,175.02355,411,54179,2506
20.162123,175.32378,425,54179,2506
20.188542,175.294,430,54179,2506
20.324603,175.22966,456,54179,2506
20.313704,175.15269,459,54179,2506
20.34295,175.17366,460,54179,2506
26.097163,173.91347,98,53816,2219
26.154769,175.42689,241,53792,2221
23.802264,172.55987,196,54084,2501
20.831469,175.32261,207,53876,2507
21.102315,178.08301,39,53882,2511
21.002734,177.9272,67,53882,2511
21.086026,177.61662,244,54141,2513
17.472646,183.82868,101,54207,2596
21.091224,179.83942,338,54474,2608
22.390414,180.81677,511,54208,2643
32.898622,172.92735,424,53430,1974
30.740118,197.61611,1,53819,2029
30.748172,197.13646,58,53819,2029
26.248139,177.23709,19,53792,2221
26.354178,176.14602,87,53792,2221
26.329104,176.36329,91,53792,2221
26.276606,176.93079,289,53793,2223
20.778571,174.49261,378,54179,2506
20.96164,177.51661,563,54180,2509
21.043462,177.3762,565,54180,2509
20.953851,177.4919,566,54180,2509
20.952474,177.58282,572,54180,2509
20.953679,177.72357,620,54180,2509
17.016665,181.37264,159,54207,2595
21.081607,181.31077,322,54476,2609
21.012904,181.24109,334,54476,2609
20.696105,184.64803,564,54476,2610
21.145518,180.70171,86,54208,2643
22.274807,181.13662,120,54208,2643
21.008265,180.39155,121,54208,2643
21.011091,180.57536,122,54208,2643
21.091148,180.67588,123,54208,2643
21.084702,180.38764,124,54208,2643
21.159239,180.65578,125,54208,2643
20.624531,172.23151,568,54859,3170
22.308974,181.3981,311,54210,2644
31.185672,190.37099,201,53734,1975
31.014038,194.52225,96,53845,1994
30.632261,198.51041,245,53852,2104
25.999768,171.94424,5,53795,2216
25.920351,171.17295,41,53795,2216
25.650131,170.08147,254,53795,2216
26.111089,172.90697,45,53816,2218
26.06229,172.89613,219,53816,2219
26.54649,179.9173,99,53819,2226
26.453139,179.54209,202,53819,2226
26.522877,179.53133,214,53819,2226
26.517189,179.32367,245,53819,2226
31.059633,192.83304,529,53726,2239
29.137087,194.11966,258,53499,2011
31.456144,195.85919,196,53819,2029
31.879468,189.68951,28,53472,1971
29.423623,186.68361,17,53827,2232
29.443943,185.59825,98,53827,2232
29.45067,188.40914,111,53823,2234
29.436131,189.61459,227,53828,2237
31.40407,197.76156,27,53819,2029
27.233998,194.099,164,53823,2240
27.291281,194.11906,170,53823,2240
27.340548,194.28195,171,53823,2240
27.292284,194.19753,173,53823,2240
27.422507,193.86236,182,53823,2240
27.411066,193.68739,197,53823,2240
27.250763,193.92208,200,53823,2240
27.363959,193.6031,223,53823,2240
27.249647,193.43953,227,53823,2240
27.317525,193.65436,231,53823,2240
29.406798,183.08384,111,53818,2228
29.364948,182.50573,144,53818,2228
27.297267,195.52299,36,54169,2241
27.199991,194.60542,148,54169,2241
27.310818,194.57761,154,54169,2241
27.364367,194.63805,157,54169,2241
27.264693,194.64722,158,54169,2241
27.310304,194.39456,163,54169,2241
27.256659,195.06513,356,54153,2242
27.271774,195.11609,357,54153,2242
27.168724,196.64833,512,54153,2242
27.3823,194.48549,105,53823,2240
27.253726,194.30865,150,53823,2240
29.329021,178.19729,223,53815,2224
29.317168,178.17973,227,53815,2224
29.376606,180.60235,105,53729,2225
29.447075,179.88519,228,53729,2225
20.568134,180.96512,332,54476,2609
20.400741,180.97608,341,54476,2609
20.511127,180.9449,343,54476,2609
20.427303,180.96194,346,54476,2609
20.572532,181.47591,377,54476,2609
20.391065,181.03478,382,54476,2609
20.409837,181.04707,384,54476,2609
29.342539,178.73253,317,53729,2225
31.937998,189.63271,64,53472,1971
31.890236,190.70923,222,53734,1975
31.790023,177.72193,238,53446,1991
31.611981,193.68223,125,53845,1994
31.697393,193.0964,162,53845,1994
31.814573,192.87313,415,53845,1994
31.862993,183.23785,153,53737,2004
31.961682,182.8577,164,53737,2004
31.986738,182.74884,191,53737,2004
29.390856,188.20087,106,53823,2234
29.388622,191.69285,33,53828,2237
29.447502,190.54541,160,53828,2237
29.128801,194.57599,166,53499,2011
29.045069,194.29748,202,53499,2011
29.46558,190.2343,188,53828,2237
29.062623,194.25675,206,53499,2011
29.129994,194.44029,213,53499,2011
29.034578,194.52854,215,53499,2011
29.149507,194.446,216,53499,2011
29.062793,194.28011,217,53499,2011
29.242676,193.52653,297,53499,2011
29.492086,188.8499,313,53828,2237
28.383057,172.82986,10,53794,2217
28.159781,172.07784,402,53816,2218
28.271665,172.8297,565,53816,2218
28.288152,172.88513,570,53816,2218
25.945735,173.73944,94,53816,2219
28.504238,174.62104,84,53795,2220
26.119708,176.45339,90,53792,2221
25.974156,175.53551,247,53792,2221
27.388384,181.40926,599,53819,2226
27.491708,184.72121,200,53816,2231
28.780157,186.19575,11,53827,2232
26.704025,194.08541,97,53823,2240
28.295788,198.47848,417,53794,2243
20.401081,173.13839,401,54180,2502
20.417097,173.13761,406,54180,2502
20.404612,174.66051,371,54179,2506
20.554146,174.94155,401,54179,2506
20.427644,174.81748,406,54179,2506
20.454691,174.90811,410,54179,2506
20.394928,174.96216,413,54179,2506
20.508533,175.27819,457,54179,2506
20.452428,175.57643,532,54179,2506
20.400703,175.72176,539,54179,2506
20.447463,176.5375,495,54180,2509
20.552319,177.69517,585,54180,2509
20.625473,178.12722,604,54180,2509
20.651856,178.09045,612,54180,2509
20.661232,177.92588,614,54180,2509
20.658984,178.00476,333,54180,2515
20.631288,178.31656,370,54180,2515
20.591327,178.22396,371,54180,2515
20.647736,178.28629,372,54180,2515
20.754435,181.2005,333,54476,2609
20.685936,181.26761,336,54476,2609
20.608089,181.51493,362,54476,2609
26.559378,171.00247,150,53795,2216
20.688294,181.87234,402,54476,2609
28.168442,172.69192,17,53794,2217
28.35848,172.97336,19,53794,2217
28.25983,172.4226,537,53816,2218
25.998131,175.97617,98,53792,2221
26.827717,176.26561,103,53792,2221
27.128478,176.39671,107,53792,2221
28.757672,182.57065,84,53818,2228
28.872054,181.25898,289,53818,2228
27.374483,186.26309,153,53845,2233
27.388433,185.92642,165,53845,2233
26.664096,194.53858,131,54169,2241
20.496883,177.71443,586,54180,2509
20.785012,181.52733,367,54476,2609
20.617393,181.63788,374,54476,2609
28.200144,199.18434,293,53471,2002
28.361781,199.20152,296,53471,2002
25.573946,170.27163,210,53795,2216
26.339045,170.15036,227,53795,2216
25.552887,170.11367,241,53795,2216
28.317428,172.20529,95,53794,2217
28.241519,171.76073,121,53794,2217
28.075381,171.75885,140,53794,2217
27.156965,178.25737,168,53793,2223
27.091662,177.97813,181,53793,2223
27.13065,177.57141,221,53793,2223
27.251541,177.27278,265,53793,2223
28.716795,179.89248,204,53729,2225
28.80936,179.69287,253,53729,2225
26.252806,180.71712,48,53819,2226
26.309452,179.55854,206,53819,2226
26.213801,180.66959,250,53820,2227
27.467892,183.28046,157,53823,2229
27.367761,182.93299,186,53823,2229
26.741963,194.18001,218,54169,2241
26.431035,196.45457,144,54153,2242
26.475387,196.07077,165,54153,2242
26.84927,173.27737,73,53816,2218
26.222187,188.9237,43,53847,2235
26.285832,188.9226,56,53847,2235
28.028718,189.1351,590,53847,2235
27.915038,189.42942,624,53847,2235
26.248617,189.12537,241,53729,2236
27.999984,189.46198,430,53729,2236
27.862036,189.22268,438,53729,2236
27.908648,189.82508,463,53729,2236
28.005253,189.79776,478,53729,2236
27.970378,190.2457,510,53729,2236
27.891555,191.1842,430,54205,2238
27.844616,191.48552,464,54205,2238
27.93777,191.54483,478,54205,2238
27.790852,191.71919,484,54205,2238
27.835823,192.24353,504,54205,2238
27.79729,192.28168,549,54205,2238
27.84183,192.72523,591,54205,2238
27.803024,193.12357,633,54205,2238
26.159173,193.00152,242,53823,2240
26.198576,193.02302,253,53823,2240
27.692012,193.65596,382,53823,2240
27.7089,193.80778,384,53823,2240
27.7843,193.40781,399,53823,2240
27.841662,193.89197,431,53823,2240
27.76714,193.89875,433,53823,2240
27.815587,194.05942,438,53823,2240
27.751878,193.95534,440,53823,2240
27.773017,194.26894,462,53823,2240
27.766286,194.34778,463,53823,2240
27.810927,194.3242,465,53823,2240
27.729836,194.31378,466,53823,2240
27.627846,194.2117,469,53823,2240
27.677384,194.27044,470,53823,2240
27.687346,194.14237,474,53823,2240
27.656692,194.26079,475,53823,2240
27.61846,194.31994,476,53823,2240
27.739647,194.46796,487,53823,2240
27.769456,194.44943,490,53823,2240
27.700777,194.36727,495,53823,2240
27.610346,194.38682,496,53823,2240
27.636266,194.36464,500,53823,2240
27.673511,194.63167,516,53823,2240
27.596389,194.64661,520,53823,2240
27.71575,194.82648,542,53823,2240
27.772468,194.77853,544,53823,2240
27.593612,194.82726,551,53823,2240
27.659845,194.92216,598,53823,2240
27.685311,195.02606,599,53823,2240
27.595018,195.04339,622,53823,2240
27.625228,195.11522,634,53823,2240
27.743005,195.21292,636,53823,2240
27.574242,195.14866,77,54169,2241
27.548943,195.41887,80,54169,2241
27.594719,194.74211,111,54169,2241
27.619878,194.79295,115,54169,2241
27.643748,194.46068,164,54169,2241
27.682463,194.51467,169,54169,2241
27.796288,193.93908,360,54169,2241
27.802566,194.56886,434,54169,2241
27.785063,194.71707,466,54169,2241
27.738847,194.85388,483,54169,2241
27.774603,194.80624,488,54169,2241
27.637765,195.14031,551,54169,2241
27.623572,195.09325,555,54169,2241
27.747037,195.18837,593,54169,2241
27.728459,195.4512,397,54153,2242
27.499154,196.90672,543,54153,2242
27.509662,196.92979,551,54153,2242
27.330519,198.03303,625,54153,2242
27.469255,198.4553,429,53794,2243
21.247934,179.51651,5,54141,2513
17.348091,185.06181,195,54231,2597
17.351939,185.14183,200,54231,2597
21.226201,181.55045,376,54476,2609
20.690991,199.31978,559,54506,2618
21.314832,180.34691,127,54208,2643
30.403769,198.78424,218,53852,2104
30.483985,198.59836,250,53852,2104
30.559895,198.33642,286,53852,2104
27.930661,189.43972,421,53729,2236
27.776836,194.90762,495,54169,2241
27.720473,194.88366,496,54169,2241
32.909124,175.80258,285,53491,2097
32.86328,175.88624,292,53491,2097
28.716201,173.69141,254,53795,2220
26.548775,188.9146,55,53847,2235
26.451091,188.88297,57,53847,2235
26.466852,189.05175,244,53729,2236
26.422085,188.98219,245,53729,2236
26.566689,188.89959,298,53729,2236
21.912731,171.7753,628,54178,2496
21.697051,170.83418,359,54178,2500
21.976769,174.36786,516,54179,2504
22.04069,174.41248,554,54179,2504
22.021288,174.43514,555,54179,2504
22.012543,174.46041,556,54179,2504
21.985501,174.47884,557,54179,2504
21.97424,174.46516,558,54179,2504
21.971988,174.40969,559,54179,2504
22.046421,174.17535,312,53876,2507
22.02688,174.13408,317,53876,2507
22.089433,174.32228,393,53876,2507
22.126737,177.70407,97,53882,2511
22.230631,176.12584,378,53882,2511
22.225501,176.46456,413,53882,2511
22.181554,177.51752,278,54141,2513
22.290534,177.72734,280,54141,2513
26.163275,186.40064,530,54502,2658
26.143873,186.58649,567,54502,2658
26.103179,186.87284,613,54502,2658
22.062648,174.36506,425,53876,2507
22.098853,176.20188,210,53882,2511
26.062473,180.93647,321,54484,2656
24.393543,194.64486,279,54505,2662
22.134391,176.59135,176,53882,2511
32.777678,196.90457,78,56364,6488
29.510409,196.3484,386,53904,2009
29.36615,196.56301,387,53904,2009
29.451601,195.60151,521,53499,2011
29.365619,196.63759,609,53499,2011
31.0588,181.43954,378,53818,2228
29.367659,197.31703,493,53904,2009
31.247647,186.13067,84,53818,2013
20.052793,180.96376,352,54476,2609
20.085198,180.74383,353,54476,2609
19.96536,180.80691,355,54476,2609
20.022113,180.84822,360,54476,2609
20.081912,181.12344,395,54476,2609
20.071297,181.09033,397,54476,2609
20.080065,181.10547,400,54476,2609
28.918286,170.70091,40,53793,2215
29.332597,176.49325,193,53799,2222
31.112283,180.10256,451,53729,2225
29.740825,181.71871,183,53818,2228
29.638777,180.92822,263,53818,2228
31.15772,181.18861,321,53818,2228
31.012169,181.37444,325,53818,2228
31.178377,181.30491,328,53818,2228
31.192476,181.18834,330,53818,2228
31.177287,181.18051,334,53818,2228
31.18887,181.43065,338,53818,2228
31.126467,181.541,362,53818,2228
31.03394,181.59755,366,53818,2228
31.079166,181.43986,370,53818,2228
31.048354,181.46156,373,53818,2228
31.054969,183.97449,526,53799,2230
31.110266,184.01647,562,53799,2230
24.540487,182.37325,149,54484,2656
20.10615,180.93758,345,54476,2609
20.003679,184.52999,512,54476,2610
20.141232,184.60064,513,54476,2610
20.11035,184.61428,516,54476,2610
20.166391,185.26976,582,54476,2610
20.117208,185.25157,583,54476,2610
20.129181,185.2798,593,54476,2610
24.355707,181.46364,263,54484,2656
25.078981,197.69578,463,54234,2663
29.12653,198.39699,75,53904,2009
29.371624,196.68758,397,53904,2009
29.350205,196.41072,400,53904,2009
29.401171,196.8458,433,53904,2009
29.487589,195.61583,528,53499,2011
19.963838,181.01856,162,54474,2608
20.086916,181.03357,175,54474,2608
20.087513,180.98657,178,54474,2608
20.102742,180.65747,189,54474,2608
20.125347,183.36109,391,54476,2610
28.209694,194.27024,456,53823,2240
28.188071,194.37497,459,53823,2240
28.061785,194.4905,460,53823,2240
28.084017,194.71152,521,53823,2240
28.185497,194.67344,524,53823,2240
28.148755,194.59044,525,53823,2240
28.014749,194.62585,531,53823,2240
28.094838,194.58215,532,53823,2240
28.040523,194.86969,564,53823,2240
28.166138,194.90619,565,53823,2240
28.115668,194.75863,570,53823,2240
27.994691,194.93219,571,53823,2240
28.050388,194.7699,572,53823,2240
28.074292,194.83416,573,53823,2240
28.076245,194.808,574,53823,2240
27.998479,194.86081,578,53823,2240
28.009314,195.07867,601,53823,2240
28.155108,195.0177,604,53823,2240
28.078568,195.03329,605,53823,2240
28.053291,195.05593,606,53823,2240
28.073485,194.96443,607,53823,2240
28.09853,194.96567,610,53823,2240
28.0651,194.99005,613,53823,2240
28.024452,195.02247,614,53823,2240
28.075498,195.0536,616,53823,2240
27.996611,195.17021,617,53823,2240
28.170396,195.03798,618,53823,2240
28.097157,195.07728,619,53823,2240
28.233404,194.40114,327,54169,2241
28.163171,194.04574,329,54169,2241
28.133657,194.30294,332,54169,2241
28.176426,194.36846,334,54169,2241
28.192117,194.19941,337,54169,2241
28.18695,193.99978,338,54169,2241
28.140786,194.44461,339,54169,2241
28.217763,194.16809,340,54169,2241
28.050818,194.08493,343,54169,2241
28.091322,193.5814,344,54169,2241
28.082542,194.1186,356,54169,2241
28.180431,194.45278,361,54169,2241
28.164483,194.79129,362,54169,2241
28.152137,194.59232,372,54169,2241
28.113737,194.65146,376,54169,2241
28.126072,194.72267,377,54169,2241
28.123701,194.76625,378,54169,2241
28.077043,194.40185,382,54169,2241
28.176319,194.93394,403,54169,2241
28.097892,194.94904,405,54169,2241
28.144615,194.9197,408,54169,2241
28.065249,195.04641,409,54169,2241
28.100548,194.88167,411,54169,2241
28.197922,194.83418,413,54169,2241
28.046604,194.88101,414,54169,2241
28.128361,194.97955,415,54169,2241
28.144379,194.95953,417,54169,2241
28.084298,194.8328,418,54169,2241
28.186986,194.85758,419,54169,2241
28.034719,194.98339,420,54169,2241
28.040085,194.57253,437,54169,2241
28.041301,195.06144,441,54169,2241
28.058091,195.15777,442,54169,2241
28.159858,195.03636,444,54169,2241
22.591704,171.75648,602,54178,2496
22.756166,171.40015,608,54178,2496
22.594892,171.4515,377,54178,2500
22.618624,171.6035,380,54178,2500
25.119008,183.0157,396,54502,2657
24.70077,197.13158,395,54234,2663
28.38649,185.67901,642,56356,5976
22.579446,170.09143,415,54178,2496
22.732727,171.33425,562,54178,2496
23.099567,172.32968,446,54178,2500
22.810833,172.21798,454,54178,2500
22.764743,173.20236,572,54178,2500
22.765717,173.58768,614,54178,2500
23.295099,173.75466,3,54084,2501
22.720758,173.09806,332,54179,2504
22.738206,172.8366,337,54179,2504
22.768053,172.77893,339,54179,2504
22.793888,173.37196,371,54179,2504
22.708181,173.12087,376,54179,2504
22.92766,173.57423,452,54179,2504
22.74627,173.72329,459,54179,2504
22.813251,174.11156,333,53876,2507
25.097143,181.3963,592,54184,2655
25.101353,181.97796,621,54184,2655
25.017402,181.97908,637,54184,2655
25.034229,181.72708,639,54184,2655
25.003167,181.70609,228,54484,2656
25.116057,181.81535,435,54484,2656
25.114266,182.01283,473,54484,2656
25.055185,181.81609,480,54484,2656
25.032895,182.03414,489,54484,2656
25.035727,182.06386,495,54484,2656
25.16143,182.07677,497,54484,2656
25.07888,182.03787,498,54484,2656
25.128067,182.16393,518,54484,2656
25.050745,184.84795,71,54502,2657
29.288085,193.02112,106,53726,2239
29.321293,192.34905,173,53726,2239
31.505997,194.98869,312,53819,2029
29.23926,192.17812,175,53726,2239
29.19034,192.15993,182,53726,2239
29.260151,192.12596,183,53726,2239
29.369608,190.98044,307,53726,2239
31.910568,181.11082,142,53474,2095
27.176604,194.65533,65,53823,2240
27.158068,194.81836,75,53823,2240
27.232015,194.48073,102,53823,2240
31.138554,199.01432,239,53852,2104
31.258598,198.24283,302,53852,2104
27.079644,196.35668,21,54169,2241
20.308038,177.78827,630,54180,2509
29.465906,179.84435,109,53815,2224
27.295559,195.63644,22,54169,2241
27.101621,196.34872,26,54169,2241
31.884253,189.62795,310,53734,1975
31.984887,189.70333,318,53734,1975
31.878431,180.21045,222,53474,2095
31.772574,179.88937,267,53474,2095
31.829998,180.05491,268,53474,2095
31.949622,180.12948,272,53474,2095
31.796784,180.01726,276,53474,2095
31.799794,179.5015,302,53474,2095
27.372093,194.25709,192,54169,2241
27.176138,195.65563,440,54153,2242
20.45771,177.95175,421,54180,2515
20.494314,180.53286,461,54474,2608
20.406288,180.42224,463,54474,2608
20.411003,180.64717,482,54474,2608
20.576292,181.37161,543,54474,2608
20.47739,181.4031,544,54474,2608
20.418754,181.1528,549,54474,2608
20.393038,181.18071,550,54474,2608
20.536943,181.51676,588,54474,2608
20.555734,181.41704,591,54474,2608
20.476994,181.45864,595,54474,2608
20.521965,181.46444,596,54474,2608
20.407725,181.46138,599,54474,2608
20.392613,181.43268,436,54476,2609
20.435202,181.46573,437,54476,2609
29.535801,185.2976,37,53799,2230
29.460543,185.25892,40,53799,2230
29.482037,183.38337,191,53799,2230
29.417262,183.01489,230,53799,2230
29.538387,186.76298,24,53827,2232
29.458971,186.1466,62,53827,2232
31.876331,191.44162,146,53734,1975
