#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),SM,Metal,u_minus_r,g_minus_r
53.708012,96.573265,28.696156,0.491834,99.228569,5.016050,3633822208.000000,0.015994,1.242540,0.367743
53.849670,92.146904,34.858898,0.050201,54.293304,5.016050,11808988160.000000,0.019702,1.423796,0.450987
52.044315,92.685883,27.644381,1.728014,237.739471,6.665918,11415515136.000000,0.018971,1.358021,0.420736
53.933186,94.580139,24.468657,0.544962,236.899340,9.042569,4956770304.000000,0.015694,1.858591,0.568455
54.448704,93.709999,26.724636,0.647802,236.022814,6.665918,6987940864.000000,0.015786,1.284615,0.392998
54.042248,95.087860,32.520851,0.913883,55.582651,5.430384,8517492224.000000,0.019022,1.477264,0.476175
57.381710,96.039879,23.697586,0.312774,209.719822,8.022608,10982231040.000000,0.018985,1.358934,0.420399
53.002525,93.960968,25.184910,1.225090,234.938983,6.665918,5746403328.000000,0.016667,1.264095,0.388010
57.611347,92.539871,31.963272,0.010025,56.800274,13.383470,7521213440.000000,0.016156,1.274452,0.375511
51.184193,91.514526,31.752394,1.821103,76.986990,5.016050,13044998144.000000,0.019763,1.442812,0.478230
55.937359,93.167931,30.143568,0.095325,29.964060,13.383470,12052908032.000000,0.018047,1.353674,0.415510
52.047874,92.520271,25.128962,2.319201,81.351711,5.891988,25285400576.000000,0.020644,1.426767,0.467243
53.245586,94.898163,32.227512,0.170519,79.001083,5.430384,20753102848.000000,0.021135,1.781130,0.589460
60.040966,92.274834,31.334419,0.009853,111.389034,13.383470,24480088064.000000,0.020119,1.426552,0.463985
59.690472,92.184334,26.751394,1.456339,304.062871,9.042569,47521439744.000000,0.024721,1.674049,0.559925
57.420963,95.249489,28.175817,0.036950,0.007374,5.430384,42879692800.000000,0.017886,1.473530,0.493052
53.991463,95.759956,30.549500,0.077784,77.135877,5.430384,56818696192.000000,0.021954,1.593838,0.522232
54.119076,92.573746,34.351265,0.050165,54.293346,5.016050,83097944064.000000,0.022233,2.252022,0.722429
59.635967,92.259598,28.133860,0.997679,306.441800,9.042569,94537850880.000000,0.020402,1.666815,0.559343
52.167435,93.119217,27.631897,1.424571,237.623761,6.665918,39904006144.000000,0.013512,1.319220,0.415886
68.973503,87.774353,98.702293,1.072473,120.853278,8.369717,7259430400.000000,0.024358,1.944963,0.623207
62.678673,81.142349,98.845673,0.000053,36.332054,7.001529,2992546560.000000,0.017053,2.234095,0.695480
63.756947,76.191757,97.574463,0.062648,141.105792,7.001529,3877514496.000000,0.015577,1.196367,0.351349
63.847778,79.183258,96.302368,0.488053,74.352137,7.001529,1457008000.000000,0.017216,1.807317,0.585560
62.548271,81.258110,99.054665,0.052957,0.148589,7.001529,3640765440.000000,0.014782,1.336189,0.416903
69.013176,87.843292,98.521706,1.064686,120.805071,8.369717,1845826176.000000,0.014267,1.100834,0.308197
63.681812,76.173866,97.626167,0.027081,141.094338,7.001529,6871774208.000000,0.018761,1.371746,0.436581
68.818634,87.587868,98.695801,1.180686,95.174010,5.539240,2077506304.000000,0.013574,1.430153,0.454607
66.022125,85.764542,98.043777,2.503590,92.042213,5.539240,3475098112.000000,0.017494,0.933298,0.235172
63.246414,77.565781,98.203140,0.422966,107.730149,7.001529,1098191104.000000,0.013757,1.408836,0.405951
69.350632,81.930580,99.006943,3.217280,91.085069,5.539240,1282529280.000000,0.015876,1.563677,0.520947
63.518589,79.617912,96.736328,0.473005,0.884041,5.539240,1459284864.000000,0.016078,2.075309,0.682486
69.000290,82.112907,98.627480,2.693415,91.029503,5.539240,2304744704.000000,0.015364,1.083637,0.315491
68.576134,86.654243,98.352013,0.860577,94.203776,5.539240,1755383808.000000,0.015002,1.290522,0.382668
68.184196,87.068321,98.303070,1.369057,94.306338,5.539240,2139731072.000000,0.015656,1.915848,0.621763
65.795311,75.792625,95.762856,1.954588,144.986665,7.001529,3585270272.000000,0.016960,2.097570,0.683292
63.285610,78.003723,97.710152,0.027118,108.041457,7.001529,6876274688.000000,0.015496,1.270338,0.377312
62.769775,81.587875,98.586967,0.256310,36.636483,7.001529,9551497216.000000,0.020261,1.440735,0.455246
65.498108,83.379944,96.742142,1.504921,92.469221,5.539240,8136786944.000000,0.018787,1.369320,0.416628
65.964249,85.865250,98.208466,2.645967,92.140250,5.539240,17617152000.000000,0.013525,1.371782,0.433918
63.743011,76.146301,97.611977,0.027108,141.094378,7.001529,33869021184.000000,0.019722,1.402119,0.439581
62.624298,81.212189,98.924309,0.000014,0.000000,7.001529,49954648064.000000,0.028248,2.452427,0.787304
68.958427,87.776543,98.670448,1.091042,120.853078,8.369717,50177523712.000000,0.018840,2.071720,0.685419
85.213814,34.639408,80.592148,0.161535,18.592188,5.868464,1730145152.000000,0.015616,1.416565,0.459049
75.457443,24.142944,78.241180,0.288235,15.835917,6.568374,1301211008.000000,0.015696,1.483137,0.474125
85.230553,34.670517,80.663246,0.126601,18.656291,5.868464,15842029568.000000,0.023790,1.092691,0.317497
72.847778,23.476717,81.736801,1.949219,18.479489,6.568374,3260312320.000000,0.011947,1.106270,0.316233
80.402382,24.217262,80.102646,2.119230,18.151173,16.087729,2689246208.000000,0.016513,1.504625,0.522556
77.008293,26.226879,77.647217,2.004501,21.630393,16.087729,1178314112.000000,0.013231,0.855761,0.192234
73.080444,23.406420,81.723831,1.751899,18.421536,6.568374,4086776576.000000,0.015437,1.450811,0.447100
81.158134,31.328465,79.541283,2.469586,12.517168,7.135988,3587471872.000000,0.015912,1.503525,0.438463
75.825241,25.003159,79.233009,0.362285,15.525017,6.568374,10050865152.000000,0.017889,1.435545,0.454432
73.528458,23.738712,82.570137,1.086963,19.159765,6.568374,13046809600.000000,0.019993,1.145006,0.345297
75.461105,24.075983,78.241219,0.221364,15.837220,6.568374,18346514432.000000,0.014788,2.224487,0.712605
85.234375,34.641674,80.660385,0.129501,18.655878,5.868464,65274818560.000000,0.018467,2.117750,0.695082
77.070503,23.881834,72.485489,0.066078,0.335570,6.568374,1080258944.000000,0.011609,2.122585,0.661184
80.525833,23.339066,74.676247,0.000082,6.018184,10.609149,2954045440.000000,0.017925,1.632425,0.529320
76.740410,23.970360,72.498177,0.000045,0.000016,6.568374,2255705088.000000,0.015580,2.255103,0.716854
76.913315,23.894018,72.515381,0.072128,0.175574,6.568374,1265943552.000000,0.012480,2.205909,0.707304
76.887878,24.088718,72.783707,0.325954,0.104962,6.568374,1052350464.000000,0.012993,2.211967,0.704411
80.494690,23.364779,74.651604,0.034752,5.985992,10.609149,2916947200.000000,0.016381,1.235826,0.397373
76.579018,23.983568,72.516205,0.000031,4.242964,6.568374,2126591616.000000,0.015513,1.497625,0.470060
80.557472,23.456499,74.525009,0.033916,0.131815,10.609149,1422575872.000000,0.015464,1.592052,0.499397
76.597321,23.682613,71.201477,0.234962,1.291997,6.568374,2099028480.000000,0.012161,1.282473,0.391340
76.522095,24.634645,69.230736,1.210100,3.090571,6.568374,3867614464.000000,0.014023,0.854195,0.177622
76.865547,24.163315,72.857895,0.405037,0.231188,6.568374,4032512512.000000,0.016391,1.521036,0.483171
79.349228,23.029926,72.732338,0.896887,2.634557,6.568374,3143422976.000000,0.011581,1.191288,0.322582
76.561249,24.054857,73.078331,0.285414,8.407658,6.568374,2370701824.000000,0.018175,1.793236,0.586323
78.371437,23.342279,72.235428,0.498892,1.695575,6.568374,1251813632.000000,0.012553,1.501955,0.475407
80.904572,22.569189,74.807388,0.577913,6.631854,10.609149,1705792000.000000,0.013900,1.400478,0.403366
76.313354,24.792389,69.346008,1.306591,7.173287,6.568374,3356714752.000000,0.015800,1.179974,0.352957
76.318184,23.443697,73.837509,0.076289,8.889489,6.568374,4021267712.000000,0.016176,1.135094,0.322004
74.791145,21.938080,71.825607,1.612213,9.985639,6.568374,3169104640.000000,0.015898,1.246578,0.379219
76.525146,22.889223,73.711563,0.472851,9.000322,6.568374,9347296256.000000,0.020409,1.659306,0.537203
79.083794,26.742285,72.696320,2.256027,3.464661,10.609149,15572090880.000000,0.020791,1.703817,0.577557
76.719780,23.860126,71.209427,0.229853,1.302555,6.568374,11825949696.000000,0.018661,1.219625,0.367228
79.512253,23.022623,72.907616,0.803184,1.778280,10.609149,16128592896.000000,0.019804,2.371708,0.762905
76.589462,24.705622,69.224121,1.130971,3.140353,6.568374,7637390848.000000,0.015598,0.983440,0.250402
80.502319,23.348824,74.557060,0.000034,0.000037,10.609149,53445443584.000000,0.018875,1.655548,0.541721
76.757706,23.949461,72.533447,0.041916,0.014945,6.568374,49615675392.000000,0.018428,1.333258,0.420465
95.228790,93.723320,65.578560,0.309970,147.612477,5.682604,2247316992.000000,0.016645,1.815748,0.602867
95.011360,93.434082,64.336311,0.282307,147.127368,5.682604,2356681216.000000,0.016140,1.388884,0.418247
82.183449,98.753685,69.942703,0.174772,0.356391,22.791746,1055463616.000000,0.013638,1.882431,0.576344
93.146164,99.956215,67.213226,0.674776,51.458235,32.028907,2670977024.000000,0.017786,1.977345,0.653631
83.860260,98.629143,65.405304,0.056775,124.482594,11.388161,3688497920.000000,0.016765,1.815603,0.564171
82.373734,98.944633,69.651314,0.000034,0.000036,22.791746,7962000896.000000,0.019118,1.650763,0.535109
82.397789,98.772728,69.843826,0.062475,25.800183,23.066049,3317060352.000000,0.015285,1.107409,0.289501
82.465279,99.105377,69.568504,0.000011,12.869860,22.791746,12531637248.000000,0.018503,1.238043,0.369749
92.682243,96.977608,68.223228,1.530964,77.537366,22.791746,1664496384.000000,0.017361,1.373785,0.452839
82.425591,99.009583,69.525734,0.059064,12.830731,22.791746,21497309184.000000,0.020916,1.241966,0.374170
82.095093,96.517807,67.624107,1.083522,39.556384,23.066049,1673733632.000000,0.014888,1.544687,0.510103
82.291496,98.810135,69.773346,0.047320,0.193635,22.791746,24271403008.000000,0.022563,1.382807,0.454565
81.019325,96.168579,70.278046,0.108679,39.173108,23.066049,1900425088.000000,0.015430,1.073694,0.309166
82.652229,96.185997,66.912743,1.661181,40.085085,23.066049,4449387008.000000,0.018883,1.560942,0.512568
93.134735,99.703972,67.208496,0.478525,51.474674,32.028907,1760627200.000000,0.011963,1.316793,0.434256
86.509926,96.111031,69.956673,1.764850,29.779881,23.066049,1738083200.000000,0.011858,1.366919,0.406296
96.325127,94.198524,74.576668,0.152030,100.765844,32.028907,4120410112.000000,0.012823,1.067356,0.289206
86.742531,96.338257,64.525276,1.384866,50.149493,22.791746,7763826176.000000,0.019856,1.591452,0.516525
90.815376,94.172447,71.861099,4.476624,76.527134,22.791746,36409765888.000000,0.024562,1.485128,0.500879
78.919426,97.674644,71.965019,2.361463,4.021828,22.791746,28919801856.000000,0.022852,1.667797,0.555681
83.879898,98.556435,65.432762,0.069112,124.496036,11.388161,20264026112.000000,0.016847,1.882397,0.621479
84.580284,98.210007,67.703140,0.092961,28.196768,22.791746,20184948736.000000,0.014052,2.107822,0.694736
82.331108,98.895164,69.687744,0.014416,0.073337,22.791746,34067679232.000000,0.019636,1.579002,0.525579
77.983429,73.599190,85.489166,0.168318,39.233133,9.274675,1347841664.000000,0.012148,1.708586,0.574558
83.585754,71.713531,82.817009,0.112216,0.039843,9.607844,2158427136.000000,0.016240,1.159369,0.326984
83.699127,71.580399,82.980782,0.106227,0.179148,9.607844,1443796352.000000,0.012119,1.354853,0.410576
77.842880,73.634140,85.889587,0.157895,39.103911,9.274675,1364207232.000000,0.013978,1.700083,0.564060
72.592445,74.476959,81.543686,0.186191,20.456232,7.144209,1143338112.000000,0.008776,1.220984,0.257139
83.397255,71.479866,83.523766,0.000080,1.213534,9.607844,1788619904.000000,0.016122,1.397522,0.432026
71.561401,74.466812,86.400955,0.051918,26.274885,5.674453,1584873600.000000,0.016703,2.035875,0.643953
81.825272,71.480797,82.710304,0.848729,3.312207,9.607844,1304923008.000000,0.011267,1.358679,0.377424
84.229019,71.896156,83.086334,0.578578,0.156375,9.607844,2314838272.000000,0.015313,1.293242,0.389690
78.438545,71.833466,88.716064,0.606390,49.827127,11.641574,1599508992.000000,0.014972,1.630972,0.539799
71.709923,75.337669,82.044044,0.792283,20.476791,7.144209,4518482432.000000,0.016102,1.530153,0.486723
76.133827,75.364754,85.916168,0.391819,32.007306,11.641574,2881264384.000000,0.017759,1.500246,0.498896
80.716385,68.504494,83.880348,2.241639,5.193762,9.607844,2307469056.000000,0.017711,1.469507,0.478901
71.496162,72.409996,85.526924,0.641196,22.173111,7.144209,6174666240.000000,0.016501,1.364185,0.420639
77.068993,74.694992,85.708527,0.447757,31.537855,11.641574,4450194944.000000,0.015727,1.419579,0.465765
83.913368,71.703682,82.732292,0.167076,0.157095,9.607844,14525129728.000000,0.016872,1.160622,0.307884
72.180542,72.161430,85.037552,1.034000,13.638681,5.674453,10761510912.000000,0.021230,2.029203,0.677469
70.693802,71.897095,86.901245,0.299435,23.657227,7.144209,6577842688.000000,0.018810,1.366196,0.444403
78.671318,72.764214,87.437149,0.211100,49.393765,11.641574,3694665216.000000,0.015573,1.338446,0.432863
75.983223,74.861656,85.871178,0.044611,32.146107,11.641574,7412584448.000000,0.019644,1.387630,0.446789
80.339127,69.734543,86.653114,1.600420,5.901722,9.607844,1864596992.000000,0.014424,1.374687,0.429710
70.812248,72.830940,86.018723,0.610094,22.711844,7.144209,5800463360.000000,0.019124,1.471289,0.464779
69.733231,74.163872,81.292358,0.914248,3.454772,5.674453,13074954240.000000,0.019041,1.373678,0.419743
78.726913,72.046272,86.862953,0.803622,49.477003,11.641574,13318504448.000000,0.024481,1.465508,0.485336
82.962708,71.020676,82.216507,1.113866,48.967371,9.274675,10243634176.000000,0.015038,1.566446,0.504675
82.152718,71.986320,83.835365,0.157853,47.302759,9.274675,16788828160.000000,0.019077,1.910769,0.631065
76.942924,74.098152,86.577927,0.368023,31.411673,9.274675,20932288512.000000,0.018908,1.588556,0.525148
75.588043,75.202194,87.109116,0.622206,32.974013,9.274675,21746145280.000000,0.019479,1.533478,0.491758
77.954697,71.600975,90.248344,0.352806,51.137826,11.641574,17921898496.000000,0.020713,1.547119,0.500183
83.704353,71.719063,82.825478,0.000063,0.000009,9.607844,12605757440.000000,0.016148,1.144096,0.319401
77.917999,73.738846,85.557373,0.157905,39.103999,9.274675,46155714560.000000,0.020825,1.342205,0.425304
37.067860,95.505913,95.812233,0.846197,0.565422,6.610527,3541551616.000000,0.019632,2.238401,0.701824
36.621376,94.611710,95.624725,0.067175,0.024322,6.610527,1562594816.000000,0.017164,1.677563,0.570381
35.882191,90.822075,89.775940,0.363637,161.853520,6.647164,1128230912.000000,0.013847,1.661256,0.549389
37.046673,95.722168,95.860519,0.966314,0.578613,6.610527,1109695232.000000,0.013250,1.663403,0.560575
36.275955,95.165199,93.705574,0.391898,60.676680,6.610527,1143860864.000000,0.014972,1.556214,0.549828
37.182217,95.687813,95.850784,1.032231,0.607732,6.610527,9710959616.000000,0.018097,1.096931,0.320877
36.206913,90.582031,89.976784,0.176577,161.712184,6.647164,2949807872.000000,0.017596,1.489496,0.475241
36.123768,90.637321,89.887894,0.143632,161.785936,6.647164,3128955392.000000,0.015811,0.934523,0.234222
35.711006,94.496384,98.318489,0.217352,120.293465,6.610527,1372850688.000000,0.016435,1.480139,0.439545
33.965984,91.248741,97.840012,1.123562,331.404396,5.961844,1244467072.000000,0.014027,1.108021,0.292204
34.620190,89.923378,93.530327,1.323434,272.453042,6.647164,2485755904.000000,0.016874,1.680922,0.566004
36.401279,94.995232,94.912392,0.000097,59.515864,6.610527,4058736384.000000,0.014089,1.302338,0.401142
35.905315,90.437485,90.503120,0.062740,161.786921,6.647164,6575220736.000000,0.018168,1.124626,0.332378
36.344112,94.260170,95.078156,0.350016,328.982384,5.961844,4764590080.000000,0.016083,1.476599,0.472961
36.234875,90.454575,90.454689,0.269293,161.700032,6.647164,3727519488.000000,0.013713,1.030724,0.290075
39.065121,95.573990,95.954323,2.060807,3.033054,6.610527,6836931072.000000,0.017013,1.405842,0.447159
34.698017,90.833755,94.014862,0.850213,272.991985,6.647164,9795627008.000000,0.019577,1.187662,0.348377
40.363075,92.763527,94.535110,3.955495,2.308028,6.610527,9627874304.000000,0.016024,1.351753,0.406292
31.233250,89.831963,92.942024,3.442208,274.305424,6.647164,20790939648.000000,0.016833,2.301102,0.731609
35.817383,90.900726,92.594376,0.062811,271.447927,6.647164,20219285504.000000,0.016513,1.498871,0.485428
36.631012,94.682549,95.625038,0.000060,0.000018,6.610527,47878815744.000000,0.018682,2.224407,0.720558
36.041729,90.708504,89.819466,0.200769,161.838327,6.647164,29923786752.000000,0.020463,1.412056,0.461641
36.351009,91.653244,91.732170,0.571194,271.906384,6.647164,59755405312.000000,0.022020,1.509880,0.501909
35.931091,90.763390,91.486336,0.062796,216.273745,6.647164,48981389312.000000,0.018534,1.485518,0.490326
35.984180,95.583809,93.962006,0.179150,60.695483,6.610527,110617673728.000000,0.022272,2.452824,0.784575
37.215633,95.615036,95.813484,1.003146,0.620149,6.610527,95483592704.000000,0.017462,1.583851,0.537880
69.986580,95.194008,97.854973,0.000018,0.000029,5.920753,1049993024.000000,0.013111,1.630547,0.519356
69.128716,88.674316,96.630363,2.413247,120.170314,8.369717,1305196672.000000,0.014498,1.164188,0.334723
69.938324,94.973480,98.178024,0.341656,28.004374,5.920753,1118919296.000000,0.015498,1.738805,0.573439
69.883133,95.536789,97.974113,0.000125,28.109390,8.369717,1015892608.000000,0.010074,1.102774,0.294249
68.380867,99.032738,99.584259,0.022713,58.845769,8.369717,1191982208.000000,0.017078,1.388115,0.442493
69.992981,95.536026,97.716774,0.256306,27.997431,8.369717,1551856896.000000,0.016412,1.537090,0.513412
69.813988,94.315880,97.328133,0.237444,55.820367,6.241209,3261601280.000000,0.014642,1.482067,0.471350
68.882874,98.287857,98.143044,0.755698,57.729707,8.369717,2560797696.000000,0.016646,1.356665,0.441391
69.092857,89.244720,98.635948,0.899189,119.408582,8.369717,7338656768.000000,0.016950,1.223051,0.361902
70.074959,93.744087,96.693619,0.041169,56.575624,6.241209,5353123328.000000,0.016422,1.580101,0.509867
69.091278,88.710114,96.664047,2.397881,120.128834,8.369717,4914753536.000000,0.016606,1.203611,0.357141
