# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,Metal,g_minus_r,u_minus_r
6.924053192138671875e+01,8.017984771728515625e+01,7.090165710449218750e+01,9.273667584000000000e+09,3.434504960000000000e+09,-1.467563343048095703e+01,-1.499664306640625000e+01,2.106924727559089661e-02,4.865036010742187500e-01,1.513010025024414062e+00
4.557794952392578125e+01,9.562026214599609375e+01,4.215330886840820312e+01,9.366854656000000000e+09,1.300834816000000000e+09,-1.704073524475097656e+01,-1.704537010192871094e+01,1.403501722961664200e-02,1.919879913330078125e-01,7.636642456054687500e-01
6.429291534423828125e+01,4.602200698852539062e+01,3.928871917724609375e+01,9.606198272000000000e+09,1.006222720000000000e+09,-1.715341567993164062e+01,-1.716674041748046875e+01,9.845488704741001129e-03,1.257705688476562500e-01,7.123947143554687500e-01
1.912240791320800781e+01,4.079344177246093750e+01,5.546981048583984375e+01,9.729641472000000000e+09,1.503794048000000000e+09,-1.579701709747314453e+01,-1.590898323059082031e+01,1.403307635337114334e-02,2.921218872070312500e-01,1.017358779907226562e+00
2.351252365112304688e+01,3.041979408264160156e+01,8.259446716308593750e+01,1.045449728000000000e+10,2.052988416000000000e+09,-1.635520935058593750e+01,-1.644059371948242188e+01,1.677706278860569000e-02,1.709442138671875000e-01,7.466030120849609375e-01
5.100394058227539062e+01,9.183738708496093750e+01,6.069516754150390625e+01,1.062214246400000000e+10,2.537953792000000000e+09,-1.654418945312500000e+01,-1.661325836181640625e+01,1.348668057471513748e-02,2.987461090087890625e-01,1.042284011840820312e+00
9.635858917236328125e+01,4.681002426147460938e+01,1.128612327575683594e+01,1.067973529600000000e+10,2.341211904000000000e+09,-1.526648044586181641e+01,-1.555956935882568359e+01,1.512584649026393890e-02,3.752689361572265625e-01,1.283813476562500000e+00
6.862154388427734375e+01,7.268482208251953125e+01,3.641897964477539062e+01,1.070714265600000000e+10,2.542980608000000000e+09,-1.426012897491455078e+01,-1.470754337310791016e+01,2.313715405762195587e-02,4.099693298339843750e-01,1.294683456420898438e+00
7.431227111816406250e+01,2.687745666503906250e+01,6.211213302612304688e+01,1.109557145600000000e+10,1.403928960000000000e+09,-1.605301094055175781e+01,-1.614248085021972656e+01,1.626689173281192780e-02,2.745399475097656250e-01,1.032651901245117188e+00
7.894777679443359375e+01,9.093057250976562500e+01,4.636128234863281250e+01,1.147830988800000000e+10,6.405523968000000000e+09,-1.529949855804443359e+01,-1.538131523132324219e+01,2.994832582771778107e-02,5.397243499755859375e-01,1.610734939575195312e+00
5.389121246337890625e+01,7.883852386474609375e+01,2.842740058898925781e+01,1.154491904000000000e+10,2.070416256000000000e+09,-1.657173538208007812e+01,-1.664217948913574219e+01,1.786902546882629395e-02,3.322162628173828125e-01,1.168556213378906250e+00
3.085217475891113281e+01,2.754536437988281250e+01,9.369499969482421875e+01,1.170662502400000000e+10,2.439470848000000000e+09,-1.600969696044921875e+01,-1.606879615783691406e+01,2.313334122300148010e-02,3.550128936767578125e-01,1.103336334228515625e+00
1.677480697631835938e+01,8.210616302490234375e+01,6.869398498535156250e+01,1.172284825600000000e+10,4.482309632000000000e+09,-1.584598636627197266e+01,-1.592655467987060547e+01,3.176929429173469543e-02,4.397220611572265625e-01,1.254289627075195312e+00
7.014483642578125000e+01,9.475596618652343750e+01,7.463583374023437500e+01,1.194887168000000000e+10,2.020207232000000000e+09,-1.618690109252929688e+01,-1.630332183837890625e+01,1.551031414419412613e-02,2.699069976806640625e-01,9.728889465332031250e-01
4.084204483032226562e+01,2.665177822113037109e+00,2.687624549865722656e+01,1.199356723200000000e+10,5.255050752000000000e+09,-1.548827171325683594e+01,-1.556046390533447266e+01,2.212041988968849182e-02,4.731063842773437500e-01,1.323234558105468750e+00
2.601370620727539062e+01,7.367294311523437500e+01,1.929251670837402344e+01,1.248187392000000000e+10,7.737504256000000000e+09,-1.596857261657714844e+01,-1.626477622985839844e+01,3.410307690501213074e-02,4.510402679443359375e-01,1.620454788208007812e+00
8.358575439453125000e+01,7.171353149414062500e+01,8.281700897216796875e+01,1.268250316800000000e+10,2.158427136000000000e+09,-1.626812171936035156e+01,-1.636225509643554688e+01,1.623979210853576660e-02,3.269844055175781250e-01,1.159368515014648438e+00
8.207125854492187500e+01,1.865110397338867188e+00,4.693018722534179688e+01,1.319119974400000000e+10,1.303256704000000000e+09,-1.609110260009765625e+01,-1.626595497131347656e+01,1.321879308670759201e-02,2.715301513671875000e-01,1.080217361450195312e+00
6.003742599487304688e+01,2.753277969360351562e+01,2.365398979187011719e+01,1.334481100800000000e+10,2.977860352000000000e+09,-1.580537605285644531e+01,-1.601526451110839844e+01,1.697545312345027924e-02,4.335289001464843750e-01,1.435895919799804688e+00
2.862828636169433594e+01,9.641722106933593750e+01,3.558504486083984375e+01,1.398634803200000000e+10,4.507854336000000000e+09,-1.629735183715820312e+01,-1.645887947082519531e+01,2.326585911214351654e-02,3.049583435058593750e-01,1.025169372558593750e+00
2.585672378540039062e+01,9.719550323486328125e+01,3.661781692504882812e+01,1.403556454400000000e+10,3.540009216000000000e+09,-1.693841934204101562e+01,-1.701977920532226562e+01,1.911171339452266693e-02,3.262329101562500000e-01,1.136283874511718750e+00
9.557947540283203125e+01,6.169887542724609375e+01,5.552246475219726562e+01,1.404167065600000000e+10,1.267693952000000000e+09,-1.716326141357421875e+01,-1.718494606018066406e+01,1.225218363106250763e-02,2.176971435546875000e-01,9.003601074218750000e-01
2.381270790100097656e+01,5.842213058471679688e+01,5.156399154663085938e+01,1.423758233600000000e+10,2.925361664000000000e+09,-1.652056121826171875e+01,-1.667496109008789062e+01,1.308145280927419662e-02,3.650894165039062500e-01,1.245069503784179688e+00
5.663858413696289062e+01,3.582298278808593750e+01,6.211127853393554688e+01,1.430493081600000000e+10,3.318470912000000000e+09,-1.575092411041259766e+01,-1.588813495635986328e+01,1.995453983545303345e-02,4.110794067382812500e-01,1.346656799316406250e+00
2.521594762802124023e+00,7.465038299560546875e+01,3.851871871948242188e+01,1.433394073600000000e+10,2.960210432000000000e+09,-1.625198745727539062e+01,-1.628850936889648438e+01,2.094240114092826843e-02,2.948780059814453125e-01,9.639778137207031250e-01
2.687803268432617188e+01,4.675538253784179688e+01,9.692409515380859375e+01,1.434268160000000000e+10,1.062712832000000000e+09,-1.640774536132812500e+01,-1.651115417480468750e+01,1.141828205436468124e-02,3.221416473388671875e-01,1.225708007812500000e+00
5.177679824829101562e+01,5.488024950027465820e-01,4.457887649536132812e+00,1.447205888000000000e+10,4.701884928000000000e+09,-1.530330276489257812e+01,-1.546558380126953125e+01,3.486830741167068481e-02,4.590015411376953125e-01,1.380220413208007812e+00
8.082970428466796875e+01,8.357343673706054688e+00,6.842786407470703125e+01,1.454339072000000000e+10,2.810297344000000000e+09,-1.609264373779296875e+01,-1.623512268066406250e+01,1.745380833745002747e-02,3.519115447998046875e-01,1.205823898315429688e+00
6.446304321289062500e+01,4.622713088989257812e+01,3.946840286254882812e+01,1.461267148800000000e+10,1.015618880000000000e+09,-1.645149803161621094e+01,-1.647269439697265625e+01,1.287830434739589691e-02,2.713394165039062500e-01,9.494495391845703125e-01
5.076858139038085938e+01,5.572366333007812500e+01,2.667467498779296875e+01,1.472801177600000000e+10,2.068199936000000000e+09,-1.723676109313964844e+01,-1.724431610107421875e+01,1.479316782206296921e-02,2.734184265136718750e-01,9.936752319335937500e-01
5.811906051635742188e+01,8.370486450195312500e+01,2.560336685180664062e+01,1.477440716800000000e+10,1.760995840000000000e+09,-1.590899658203125000e+01,-1.601871299743652344e+01,1.497245300561189651e-02,3.758735656738281250e-01,1.282068252563476562e+00
2.386833763122558594e+01,9.705391693115234375e+01,3.689383697509765625e+01,1.488991129600000000e+10,3.816873984000000000e+09,-1.526850700378417969e+01,-1.557785701751708984e+01,2.058320678770542145e-02,3.457031250000000000e-01,1.185501098632812500e+00
6.070640945434570312e+01,3.302410125732421875e+01,2.032255363464355469e+01,1.495589171200000000e+10,1.449489408000000000e+09,-1.781027412414550781e+01,-1.782589530944824219e+01,1.156339794397354126e-02,1.265754699707031250e-01,7.620697021484375000e-01
8.826847076416015625e+01,4.631118392944335938e+01,8.372930908203125000e+01,1.509345689600000000e+10,2.536909312000000000e+09,-1.534211540222167969e+01,-1.558824062347412109e+01,1.752082444727420807e-02,3.577766418457031250e-01,1.167161941528320312e+00
3.659106826782226562e+01,6.986219024658203125e+01,1.201857376098632812e+01,1.515615129600000000e+10,3.108983296000000000e+09,-1.651620674133300781e+01,-1.666629791259765625e+01,1.751708984375000000e-02,2.862033843994140625e-01,1.153787612915039062e+00
2.612727928161621094e+01,7.812824249267578125e+01,4.835843276977539062e+01,1.519911424000000000e+10,3.298781184000000000e+09,-1.572357177734375000e+01,-1.589137649536132812e+01,1.481926627457141876e-02,4.557056427001953125e-01,1.454195022583007812e+00
8.358106231689453125e+01,2.433294105529785156e+01,4.235671615600585938e+01,1.558366412800000000e+10,1.466079104000000000e+09,-1.532611656188964844e+01,-1.552566146850585938e+01,1.501378044486045837e-02,3.412151336669921875e-01,1.172630310058593750e+00
8.189385986328125000e+01,6.551169586181640625e+01,2.646797561645507812e+01,1.567391744000000000e+10,1.607456768000000000e+09,-1.684411811828613281e+01,-1.694864082336425781e+01,1.062294654548168182e-02,2.569351196289062500e-01,1.099206924438476562e+00
5.064433670043945312e+01,4.046414566040039062e+01,5.193808746337890625e+01,1.576353996800000000e+10,1.277336448000000000e+09,-1.656041526794433594e+01,-1.663252258300781250e+01,1.049329992383718491e-02,2.748432159423828125e-01,1.126283645629882812e+00
2.972383499145507812e+01,4.286150455474853516e+00,9.954127502441406250e+01,1.600628940800000000e+10,2.346798336000000000e+09,-1.722782516479492188e+01,-1.736056900024414062e+01,9.968966245651245117e-03,2.392673492431640625e-01,1.007349014282226562e+00
5.302930831909179688e+01,9.093460083007812500e+00,8.086571693420410156e+00,1.601572147200000000e+10,4.958758912000000000e+09,-1.589312171936035156e+01,-1.602965736389160156e+01,1.943609304726123810e-02,4.953422546386718750e-01,1.472991943359375000e+00
7.719280242919921875e+01,8.971864700317382812e+00,7.587417602539062500e+01,1.607861043200000000e+10,1.571790848000000000e+09,-1.670575332641601562e+01,-1.674487686157226562e+01,1.219287887215614319e-02,3.465518951416015625e-01,1.185489654541015625e+00
4.375864791870117188e+01,9.797502899169921875e+01,8.124807357788085938e+00,1.636253081600000000e+10,4.113237504000000000e+09,-1.688959121704101562e+01,-1.709412002563476562e+01,1.497708726674318314e-02,3.324451446533203125e-01,1.224416732788085938e+00
8.081336021423339844e+00,3.310174226760864258e+00,6.092147064208984375e+01,1.639487078400000000e+10,1.994548096000000000e+09,-1.781428718566894531e+01,-1.779113388061523438e+01,1.480612624436616898e-02,1.436748504638671875e-01,6.940345764160156250e-01
9.457159423828125000e+01,7.276588439941406250e+01,4.897824478149414062e+01,1.654130892800000000e+10,5.466779648000000000e+09,-1.499320507049560547e+01,-1.544073963165283203e+01,3.023330681025981903e-02,5.215415954589843750e-01,1.661443710327148438e+00
9.398259735107421875e+01,6.874780273437500000e+01,6.548851776123046875e+01,1.662102630400000000e+10,2.071754624000000000e+09,-1.598265266418457031e+01,-1.611222076416015625e+01,1.368109509348869324e-02,3.152942657470703125e-01,1.108812332153320312e+00
9.187131500244140625e+01,6.403209686279296875e+01,9.789592742919921875e+01,1.664117145600000000e+10,5.169817600000000000e+09,-1.666499900817871094e+01,-1.673248672485351562e+01,2.222469076514244080e-02,3.841934204101562500e-01,1.208721160888671875e+00
4.184594726562500000e+01,3.101601982116699219e+01,5.581711578369140625e+01,1.668205158400000000e+10,3.377998592000000000e+09,-1.500496482849121094e+01,-1.528613662719726562e+01,1.728152297437191010e-02,4.669322967529296875e-01,1.430816650390625000e+00
7.259308624267578125e+01,9.465787506103515625e+01,8.592024230957031250e+01,1.668514713600000000e+10,1.043430592000000000e+09,-1.690776824951171875e+01,-1.691368484497070312e+01,1.105268020182847977e-02,3.133468627929687500e-01,1.126159667968750000e+00
8.350689888000488281e+00,3.796993637084960938e+01,5.586175155639648438e+01,1.697785958400000000e+10,2.797677824000000000e+09,-1.581313419342041016e+01,-1.600415802001953125e+01,1.532916165888309479e-02,4.352798461914062500e-01,1.473802566528320312e+00
4.706284332275390625e+01,3.883689117431640625e+01,9.596593475341796875e+01,1.719139328000000000e+10,3.681853184000000000e+09,-1.596009540557861328e+01,-1.613908195495605469e+01,1.759242638945579529e-02,3.882503509521484375e-01,1.338590621948242188e+00
2.615845298767089844e+01,7.175817966461181641e+00,2.393643379211425781e+01,1.754740736000000000e+10,1.394475904000000000e+09,-1.639272689819335938e+01,-1.645005416870117188e+01,1.246108580380678177e-02,2.242774963378906250e-01,8.998241424560546875e-01
2.395786666870117188e+01,9.696276855468750000e+01,3.693793106079101562e+01,1.769943859200000000e+10,1.583700864000000000e+09,-1.575064945220947266e+01,-1.588138961791992188e+01,1.199774071574211121e-02,4.110050201416015625e-01,1.350049972534179688e+00
9.014895629882812500e+01,8.766999053955078125e+01,3.302797698974609375e+01,1.772156313600000000e+10,3.870482432000000000e+09,-1.466999053955078125e+01,-1.500624942779541016e+01,1.863889954984188080e-02,5.139045715332031250e-01,1.537218093872070312e+00
8.505616760253906250e+01,9.734223937988281250e+01,3.349158096313476562e+01,1.772886425600000000e+10,1.759940352000000000e+09,-1.504193592071533203e+01,-1.523889160156250000e+01,1.604061201214790344e-02,3.684406280517578125e-01,1.219877243041992188e+00
1.531822109222412109e+01,3.830948257446289062e+01,8.161106109619140625e+01,1.777586585600000000e+10,1.260928256000000000e+09,-1.596798610687255859e+01,-1.607480430603027344e+01,1.290426496416330338e-02,2.535457611083984375e-01,9.751529693603515625e-01
8.240057373046875000e+01,9.456796646118164062e+00,9.713553619384765625e+01,1.783574732800000000e+10,6.387086336000000000e+09,-1.573031997680664062e+01,-1.589650154113769531e+01,2.604510448873043060e-02,4.662380218505859375e-01,1.487230300903320312e+00
9.319815826416015625e+01,1.360397624969482422e+01,4.096209335327148438e+01,1.818757734400000000e+10,2.257723904000000000e+09,-1.687312507629394531e+01,-1.694717979431152344e+01,1.618309319019317627e-02,2.296733856201171875e-01,9.762039184570312500e-01
4.072164154052734375e+01,5.411021041870117188e+01,2.927578926086425781e+00,1.827268403200000000e+10,3.108494848000000000e+09,-1.662049865722656250e+01,-1.672850990295410156e+01,1.670278608798980713e-02,3.188991546630859375e-01,1.164916992187500000e+00
1.965939140319824219e+01,1.682075881958007812e+01,9.840476989746093750e+01,1.829362278400000000e+10,1.709670528000000000e+09,-1.602598762512207031e+01,-1.625713729858398438e+01,1.236248109489679337e-02,3.292655944824218750e-01,1.279609680175781250e+00
7.431870269775390625e+01,1.156814575195312500e+00,9.842264556884765625e+01,1.830772940800000000e+10,1.074273792000000000e+09,-1.701735115051269531e+01,-1.703477859497070312e+01,1.213524304330348969e-02,1.915245056152343750e-01,8.520641326904296875e-01
5.904321670532226562e+00,8.082185363769531250e+01,1.396868133544921875e+01,1.855165030400000000e+10,3.114495232000000000e+09,-1.742513847351074219e+01,-1.754711914062500000e+01,1.316452398896217346e-02,1.794624328613281250e-01,8.846397399902343750e-01
7.156465911865234375e+01,9.720465850830078125e+01,2.413972473144531250e+01,1.871255142400000000e+10,1.631050112000000000e+09,-1.698529434204101562e+01,-1.704259300231933594e+01,1.540377363562583923e-02,2.686061859130859375e-01,1.000186920166015625e+00
8.502157592773437500e+01,4.769939804077148438e+01,7.814993858337402344e+00,1.887181619200000000e+10,1.352295040000000000e+09,-1.816090202331542969e+01,-1.816051864624023438e+01,9.625508449971675873e-03,9.113883972167968750e-02,6.587829589843750000e-01
7.710951232910156250e+01,8.936794281005859375e+00,7.591254425048828125e+01,1.892341964800000000e+10,2.129410176000000000e+09,-1.627397537231445312e+01,-1.635910034179687500e+01,1.745611615478992462e-02,3.122329711914062500e-01,1.106143951416015625e+00
7.513359832763671875e+01,5.118246841430664062e+01,6.048726272583007812e+01,1.905390182400000000e+10,4.620035072000000000e+09,-1.564012908935546875e+01,-1.582117652893066406e+01,1.969648711383342743e-02,4.802589416503906250e-01,1.470760345458984375e+00
2.418551063537597656e+01,7.284263610839843750e+01,3.263981628417968750e+01,1.932106956800000000e+10,3.557614336000000000e+09,-1.625154685974121094e+01,-1.641036987304687500e+01,1.889522187411785126e-02,3.307285308837890625e-01,1.100431442260742188e+00
9.130768585205078125e+01,6.029003143310546875e+01,2.700111007690429688e+01,1.937477632000000000e+10,1.437729920000000000e+09,-1.677593994140625000e+01,-1.676926422119140625e+01,1.098296139389276505e-02,3.312072753906250000e-01,1.071418762207031250e+00
3.665357971191406250e+01,8.311502838134765625e+01,9.987035369873046875e+01,1.938204467200000000e+10,2.206810880000000000e+09,-1.762522125244140625e+01,-1.763936042785644531e+01,1.264712121337652206e-02,1.376552581787109375e-01,7.139129638671875000e-01
9.723643493652343750e+01,7.416656494140625000e+01,5.069461441040039062e+01,1.951902924800000000e+10,1.535858688000000000e+09,-1.630183601379394531e+01,-1.647654914855957031e+01,8.635230362415313721e-03,3.510704040527343750e-01,1.316736221313476562e+00
7.210108184814453125e+01,8.619440460205078125e+01,5.923189640045166016e+00,1.958155468800000000e+10,2.480763904000000000e+09,-1.661072158813476562e+01,-1.674671554565429688e+01,1.376790553331375122e-02,2.791461944580078125e-01,1.041023254394531250e+00
7.159722900390625000e+01,6.928226470947265625e+01,8.706007385253906250e+01,1.970887270400000000e+10,7.913214976000000000e+09,-1.555283641815185547e+01,-1.567351245880126953e+01,2.812947332859039307e-02,5.851879119873046875e-01,1.684267044067382812e+00
1.803164672851562500e+01,4.054455566406250000e+01,5.638576507568359375e+01,1.974512435200000000e+10,1.562275712000000000e+09,-1.595440196990966797e+01,-1.600391578674316406e+01,1.492276322096586227e-02,2.487277984619140625e-01,8.831634521484375000e-01
3.757686233520507812e+01,6.751610565185546875e+01,8.360463714599609375e+01,1.978418176000000000e+10,2.557786112000000000e+09,-1.524142646789550781e+01,-1.537807273864746094e+01,1.663796976208686829e-02,4.245471954345703125e-01,1.305746078491210938e+00
5.275765609741210938e+01,6.035946369171142578e+00,7.445213317871093750e+01,1.981434880000000000e+10,1.334078208000000000e+09,-1.696741676330566406e+01,-1.701623725891113281e+01,1.098128221929073334e-02,2.027873992919921875e-01,9.614353179931640625e-01
8.167664337158203125e+01,4.235556411743164062e+01,8.655487060546875000e+01,2.022414950400000000e+10,1.723818496000000000e+09,-1.622748565673828125e+01,-1.635737991333007812e+01,1.256405562162399292e-02,3.340129852294921875e-01,1.234743118286132812e+00
7.314853668212890625e+01,7.146492767333984375e+01,3.344997406005859375e+01,2.035697868800000000e+10,1.755044736000000000e+09,-1.648431587219238281e+01,-1.651993751525878906e+01,1.520699821412563324e-02,2.852573394775390625e-01,1.028661727905273438e+00
6.064191055297851562e+01,7.069582939147949219e+00,7.592251300811767578e-01,2.054793420800000000e+10,1.720642048000000000e+09,-1.629515457153320312e+01,-1.635640335083007812e+01,1.633374765515327454e-02,2.901344299316406250e-01,1.073606491088867188e+00
7.521615600585937500e+01,9.057907104492187500e+01,6.380956172943115234e+00,2.066186240000000000e+10,3.413089792000000000e+09,-1.622818756103515625e+01,-1.633323287963867188e+01,1.836239732801914215e-02,4.201965332031250000e-01,1.325353622436523438e+00
8.886483764648437500e+01,1.555562782287597656e+01,6.525916290283203125e+01,2.077691289600000000e+10,1.898737536000000000e+09,-1.652529716491699219e+01,-1.666969299316406250e+01,1.075134519487619400e-02,3.184375762939453125e-01,1.138584136962890625e+00
2.460141944885253906e+01,9.277789306640625000e+01,6.288102722167968750e+01,2.084909056000000000e+10,1.365699584000000000e+09,-1.608492088317871094e+01,-1.620959472656250000e+01,1.163580454885959625e-02,2.594585418701171875e-01,1.067756652832031250e+00
1.191302776336669922e+01,5.927667999267578125e+01,5.026807785034179688e+01,2.090770432000000000e+10,4.064006912000000000e+09,-1.433985805511474609e+01,-1.468554401397705078e+01,2.048746123909950256e-02,4.852333068847656250e-01,1.506174087524414062e+00
2.336049270629882812e+01,2.808248281478881836e+00,9.959586334228515625e+01,2.101165056000000000e+10,1.664645376000000000e+09,-1.608639907836914062e+01,-1.622389793395996094e+01,1.325835194438695908e-02,3.479251861572265625e-01,1.248342514038085938e+00
9.997425079345703125e+01,1.335774326324462891e+01,9.612641906738281250e+01,2.125227008000000000e+10,4.018013952000000000e+09,-1.680492401123046875e+01,-1.681505012512207031e+01,1.925731450319290161e-02,3.559169769287109375e-01,1.120683670043945312e+00
1.263880252838134766e+01,7.774613952636718750e+01,4.573486709594726562e+01,2.125444096000000000e+10,1.771652992000000000e+09,-1.741927528381347656e+01,-1.744211959838867188e+01,1.525904145091772079e-02,2.275905609130859375e-01,9.299106597900390625e-01
2.428810501098632812e+01,6.592794799804687500e+01,1.057553195953369141e+01,2.143155814400000000e+10,3.798387712000000000e+09,-1.461745071411132812e+01,-1.491663551330566406e+01,2.266584150493144989e-02,4.735374450683593750e-01,1.455110549926757812e+00
4.068390655517578125e+01,6.846339416503906250e+01,4.087264537811279297e+00,2.162752102400000000e+10,2.982917376000000000e+09,-1.604950904846191406e+01,-1.623611450195312500e+01,1.558524835854768753e-02,3.753871917724609375e-01,1.278192520141601562e+00
4.487300491333007812e+01,1.878421020507812500e+01,5.988437271118164062e+01,2.166083174400000000e+10,2.418285056000000000e+09,-1.622127151489257812e+01,-1.635999679565429688e+01,1.556264981627464294e-02,3.999385833740234375e-01,1.320495605468750000e+00
6.630539703369140625e+01,4.403012275695800781e+00,2.367166519165039062e+01,2.171353497600000000e+10,1.451523584000000000e+09,-1.702551460266113281e+01,-1.708119010925292969e+01,1.017890591174364090e-02,2.466220855712890625e-01,9.790363311767578125e-01
9.556668853759765625e+01,5.684399414062500000e+01,9.209536743164062500e+01,2.192124928000000000e+10,5.543267840000000000e+09,-1.596993446350097656e+01,-1.619921684265136719e+01,2.129911631345748901e-02,3.182315826416015625e-01,1.057956695556640625e+00
8.583306884765625000e+01,8.263307952880859375e+01,5.300717544555664062e+01,2.206600396800000000e+10,3.052632832000000000e+09,-1.670169067382812500e+01,-1.673600769042968750e+01,1.836303621530532837e-02,2.601757049560546875e-01,9.281234741210937500e-01
6.081987380981445312e+01,3.322836685180664062e+01,1.987404441833496094e+01,2.209405747200000000e+10,1.178545868800000000e+10,-1.380193614959716797e+01,-1.472389125823974609e+01,2.978228032588958740e-02,6.762428283691406250e-01,1.992858886718750000e+00
5.551342010498046875e+01,4.569543838500976562e+01,8.069668579101562500e+01,2.265917030400000000e+10,7.880712192000000000e+09,-1.617381286621093750e+01,-1.626398086547851562e+01,2.576938085258007050e-02,4.880390167236328125e-01,1.470975875854492188e+00
2.123697853088378906e+01,6.197314834594726562e+01,1.134897994995117188e+01,2.276645683200000000e+10,1.784937088000000000e+09,-1.613399314880371094e+01,-1.623634529113769531e+01,1.641905494034290314e-02,3.320789337158203125e-01,1.155582427978515625e+00
2.681608581542968750e+01,7.916887664794921875e+01,4.880154418945312500e+01,2.282331750400000000e+10,4.012165888000000000e+09,-1.560509872436523438e+01,-1.586250019073486328e+01,1.706446148455142975e-02,4.684066772460937500e-01,1.500913619995117188e+00
7.297544860839843750e+01,9.843935394287109375e+01,2.502113723754882812e+01,2.285476249600000000e+10,2.541518592000000000e+09,-1.467916107177734375e+01,-1.508574390411376953e+01,1.389660965651273727e-02,4.229602813720703125e-01,1.329402923583984375e+00
7.711901092529296875e+01,7.341147613525390625e+01,5.085634231567382812e+01,2.295672627200000000e+10,5.613601792000000000e+09,-1.613206672668457031e+01,-1.628247070312500000e+01,1.880588196218013763e-02,3.385295867919921875e-01,1.129812240600585938e+00
4.449785995483398438e+01,7.304631042480468750e+01,2.838063049316406250e+01,2.300912640000000000e+10,6.569592832000000000e+09,-1.709529304504394531e+01,-1.723930549621582031e+01,1.863543875515460968e-02,2.252349853515625000e-01,9.172019958496093750e-01
5.641220092773437500e+01,5.602407836914062500e+01,4.416787338256835938e+01,2.353830912000000000e+10,2.123537664000000000e+09,-1.612399482727050781e+01,-1.628831863403320312e+01,1.120999734848737717e-02,3.862094879150390625e-01,1.342063903808593750e+00
9.549099731445312500e+01,2.134677505493164062e+01,4.530706024169921875e+01,2.364102860800000000e+10,3.259223040000000000e+09,-1.511412715911865234e+01,-1.524724864959716797e+01,2.059962227940559387e-02,4.336471557617187500e-01,1.309450149536132812e+00
7.923774719238281250e+01,8.264876365661621094e+00,3.395299530029296875e+01,2.375058432000000000e+10,1.429442048000000000e+09,-1.740800666809082031e+01,-1.747264480590820312e+01,1.057336386293172836e-02,1.850337982177734375e-01,8.976097106933593750e-01
2.222053527832031250e+01,5.033635330200195312e+01,9.865530395507812500e+01,2.406114508800000000e+10,2.581222656000000000e+09,-1.726424980163574219e+01,-1.729813957214355469e+01,1.688046008348464966e-02,2.990760803222656250e-01,1.038763046264648438e+00
8.775382232666015625e+01,1.087540245056152344e+01,2.709065055847167969e+01,2.411332198400000000e+10,5.169427968000000000e+09,-1.723454666137695312e+01,-1.728780937194824219e+01,1.839014142751693726e-02,4.209918975830078125e-01,1.349172592163085938e+00
6.580335235595703125e+01,8.134567260742187500e+01,9.173334503173828125e+01,2.416320512000000000e+10,1.231027072000000000e+09,-1.695502662658691406e+01,-1.694769477844238281e+01,1.345528289675712585e-02,2.357749938964843750e-01,9.114456176757812500e-01
8.049468994140625000e+01,2.336477851867675781e+01,7.465160369873046875e+01,2.417159987200000000e+10,2.916947200000000000e+09,-1.633970260620117188e+01,-1.639163970947265625e+01,1.638088934123516083e-02,3.973731994628906250e-01,1.235826492309570312e+00
8.549811553955078125e+01,4.544304370880126953e+00,3.560420227050781250e+01,2.417586176000000000e+10,1.062609817600000000e+10,-1.548290729522705078e+01,-1.574675750732421875e+01,2.248041518032550812e-02,4.566993713378906250e-01,1.450498580932617188e+00
3.027502536773681641e+00,7.255194854736328125e+01,4.783095932006835938e+01,2.428259942400000000e+10,3.093197824000000000e+09,-1.539062213897705078e+01,-1.559333705902099609e+01,1.573531515896320343e-02,4.742946624755859375e-01,1.498748779296875000e+00
9.985173034667968750e+01,5.724918365478515625e+01,5.706818389892578125e+01,2.442452992000000000e+10,1.742008320000000000e+09,-1.659502983093261719e+01,-1.662978172302246094e+01,1.325073372572660446e-02,3.629894256591796875e-01,1.201131820678710938e+00
7.008015513420104980e-01,6.295658874511718750e+01,5.184342956542968750e+01,2.462917836800000000e+10,1.567512448000000000e+09,-1.708923912048339844e+01,-1.712033843994140625e+01,1.290383189916610718e-02,2.700233459472656250e-01,9.437007904052734375e-01
3.849800109863281250e+01,8.314888000488281250e+01,9.942247009277343750e+01,2.522180608000000000e+10,2.319526912000000000e+09,-1.567748737335205078e+01,-1.592672920227050781e+01,1.549754012376070023e-02,4.291534423828125000e-01,1.453855514526367188e+00
2.273331069946289062e+01,3.209837722778320312e+01,5.025592041015625000e+01,2.535008256000000000e+10,1.042149184000000000e+09,-1.595864772796630859e+01,-1.598781871795654297e+01,1.172065921127796173e-02,3.494739532470703125e-01,1.174562454223632812e+00
8.417099761962890625e+01,3.012346458435058594e+01,8.728585815429687500e+01,2.535771750400000000e+10,3.387458560000000000e+09,-1.634366607666015625e+01,-1.644594573974609375e+01,1.541873347014188766e-02,4.103145599365234375e-01,1.299068450927734375e+00
8.798558807373046875e+01,1.294139003753662109e+01,2.699877166748046875e+01,2.547594854400000000e+10,1.149925632000000000e+09,-1.730048179626464844e+01,-1.729577636718750000e+01,1.163797732442617416e-02,2.077465057373046875e-01,8.641262054443359375e-01
8.370746612548828125e+01,9.841094970703125000e+01,1.775481796264648438e+01,2.583247462400000000e+10,4.823005696000000000e+09,-1.590953445434570312e+01,-1.612307929992675781e+01,1.623412221670150757e-02,4.770507812500000000e-01,1.480031967163085938e+00
