#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
58.622173,38.711700,0.958693,0.296560,313.440877,14.187997,363400855552.000000,6575996416.000000,-17.480080,-17.570272,-19.846544,0.411411,1.354553
58.997734,33.568073,11.509092,0.000031,0.000033,14.187997,1028513660928.000000,24608860160.000000,-16.824423,-16.986338,-20.312527,0.685373,2.047523
7.379056,56.866997,50.190975,0.084329,131.357473,20.628480,138638016512.000000,3659867904.000000,-16.567619,-16.645670,-19.084417,0.382864,1.303341
7.570856,56.816525,50.350399,0.165638,131.297847,12.826977,359774322688.000000,21921691648.000000,-16.787428,-16.962070,-20.259577,0.428955,1.380600
6.247219,54.870804,50.357311,0.329908,45.489241,20.628480,487580958720.000000,14599352320.000000,-17.981741,-18.068867,-20.352509,0.456442,1.404360
6.724473,57.940578,50.219063,0.067718,174.996968,33.278521,870349275136.000000,19136749568.000000,-17.455482,-17.615969,-20.491405,0.462917,1.442791
7.354579,62.847321,49.965565,0.720036,403.529442,33.278521,1288326217728.000000,31107745792.000000,-18.375292,-18.492924,-21.075613,0.427753,1.317127
7.582658,56.988323,50.317551,0.134308,131.251809,20.628480,1378328248320.000000,19403599872.000000,-18.194588,-18.266359,-20.673914,0.407330,1.330315
4.513699,72.756630,46.958939,0.446531,258.020825,20.398717,65308803072.000000,1398896256.000000,-15.350261,-15.494986,-18.045122,0.454370,1.423080
4.229562,70.224190,47.522327,0.231624,343.520715,20.398717,133166972928.000000,2454238464.000000,-16.219671,-16.308680,-18.691246,0.439383,1.381683
58.980064,47.378292,73.021645,0.113982,83.788857,16.603138,184616321024.000000,2866365696.000000,-16.019289,-16.177589,-18.839407,0.431953,1.444105
61.301159,48.153057,64.607903,0.115920,123.650934,33.467828,272786030592.000000,2328327680.000000,-16.219858,-16.222418,-18.371344,0.405554,1.248987
58.803070,47.039993,73.480194,0.518744,83.899923,16.603138,509781508096.000000,9713225728.000000,-16.688660,-16.790270,-19.740107,0.483770,1.499374
61.355778,48.615475,65.236488,0.296172,123.470709,33.467828,537026428928.000000,10946402304.000000,-18.396067,-18.465113,-20.417934,0.368515,1.218931
61.598507,47.592049,64.128624,7.759955,134.404851,33.467828,978166284288.000000,22054406144.000000,-16.131287,-16.307482,-20.130758,0.616671,1.793154
59.364338,47.064877,72.381065,0.346261,83.643918,16.603138,1135343566848.000000,15644471296.000000,-16.116743,-16.294140,-19.945391,0.645290,1.901163
60.061600,47.322571,72.985771,0.279457,96.780478,16.603138,1423740895232.000000,34671247360.000000,-18.528156,-18.657446,-21.237392,0.491695,1.493576
53.727425,46.280472,47.063694,0.000032,0.000024,10.048710,12767264768.000000,1788522880.000000,-16.883965,-16.958010,-18.774706,0.213835,0.881718
53.617920,46.383942,47.073521,0.150939,0.000000,10.048710,66809962496.000000,1160572800.000000,-15.888799,-15.969924,-18.159405,0.343670,1.161741
53.741665,46.282337,47.055843,0.002607,6.678115,10.048710,1156993515520.000000,10104868864.000000,-17.831692,-17.939861,-20.294447,0.230169,0.906176
37.688965,11.772717,7.796802,0.325500,207.124250,16.008632,29939222528.000000,3622398720.000000,-15.915618,-16.119753,-19.104261,0.405952,1.366480
34.030544,8.907202,3.940575,0.000045,0.000000,32.395840,75758534656.000000,3218361856.000000,-17.029026,-17.106104,-19.239309,0.274055,1.054842
33.701885,9.083716,4.167286,0.096143,30.168084,32.395840,192867844096.000000,10406017024.000000,-17.742426,-17.801319,-19.981133,0.380983,1.274033
43.438156,17.202112,5.858559,0.742254,310.364861,16.008632,216703926272.000000,3920280832.000000,-16.594036,-16.653328,-19.067244,0.402027,1.312651
41.684479,18.611370,5.180948,0.875549,346.889999,28.119578,242620481536.000000,10661096448.000000,-15.534134,-15.760592,-19.562368,0.592264,1.790522
34.310799,8.955784,4.120419,0.336556,0.000000,32.395840,303644016640.000000,10099924992.000000,-16.271564,-16.430805,-19.607594,0.530159,1.601175
33.799885,9.653321,4.978751,0.253787,59.784143,32.395840,325627281408.000000,5830029824.000000,-16.140018,-16.232748,-19.185785,0.537943,1.661634
34.505970,10.869756,5.582069,1.277458,117.990279,12.447229,331527749632.000000,5683093504.000000,-16.785135,-16.832766,-19.240011,0.373634,1.238413
37.683414,11.794930,7.820053,0.347543,207.120920,16.008632,331830099968.000000,6010246144.000000,-16.202684,-16.291739,-19.094734,0.364124,1.162525
42.155788,17.330400,5.121699,0.000012,347.032438,16.008632,388280025088.000000,5590625280.000000,-17.315914,-17.378649,-19.468187,0.372982,1.250391
39.171402,12.434295,7.304963,0.288021,207.087877,16.008632,699487158272.000000,19792781312.000000,-18.007179,-18.074715,-20.712212,0.409849,1.305897
33.260448,9.904158,5.213793,0.358637,88.785143,32.395840,871915913216.000000,21561989120.000000,-17.916821,-18.013926,-20.609018,0.439455,1.347963
33.790367,8.962996,4.072514,0.079894,29.955340,32.395840,5462773202944.000000,74027278336.000000,-17.280392,-17.638399,-21.453434,0.482443,1.478180
50.280407,13.916159,11.119293,0.449504,147.160762,7.496970,150996205568.000000,1949571328.000000,-15.598193,-15.766637,-18.341887,0.485865,1.557405
52.081924,11.461375,14.662442,0.000055,0.000000,12.185105,44243091456.000000,5373709824.000000,-15.807260,-16.048967,-19.337969,0.413754,1.301863
51.829910,11.420745,14.677182,0.083417,37.436697,12.185105,81880530944.000000,15872459776.000000,-15.997770,-16.254177,-20.001623,0.512648,1.550110
52.104591,11.395129,14.570744,0.115359,0.000000,12.185105,174645379072.000000,6094317568.000000,-17.149210,-17.248692,-19.511776,0.376503,1.234972
51.817577,11.715500,14.682632,0.307480,37.321924,12.185105,272285876224.000000,9801888768.000000,-16.100208,-16.280081,-19.515566,0.475447,1.458708
50.486805,13.582244,12.340303,0.589984,147.030691,7.496970,282975207424.000000,4754811904.000000,-16.737587,-16.825491,-19.111177,0.470432,1.424618
52.217182,11.350001,14.816381,0.233283,0.000000,12.185105,289362378752.000000,22186643456.000000,-16.641525,-16.753839,-20.247978,0.630209,1.843969
51.905239,10.631249,14.178037,0.786730,37.699008,12.185105,640408092672.000000,10876623872.000000,-17.901915,-18.018429,-20.288181,0.391548,1.309525
52.122944,11.441429,14.677024,0.047930,0.000000,12.185105,880622174208.000000,22872219648.000000,-18.144682,-18.294685,-21.018799,0.370018,1.219961
51.850357,11.377044,14.655534,0.058645,37.433858,12.185105,886178709504.000000,40055214080.000000,-16.918772,-17.117479,-20.991013,0.698389,2.146246
59.517578,20.329676,23.692852,0.039764,334.362932,21.428116,245495791616.000000,2586858496.000000,-17.131481,-17.173925,-19.089308,0.320585,1.168606
59.211773,18.677683,23.754580,0.945384,334.700092,21.428116,310383509504.000000,4236057344.000000,-16.965574,-17.086273,-19.261526,0.418945,1.394201
62.792805,9.250319,22.591476,0.798067,119.151106,31.782334,414985355264.000000,5513096704.000000,-15.845658,-16.013353,-19.206884,0.449213,1.383291
61.838837,9.443941,22.905636,0.090474,118.725112,31.782334,454499631104.000000,23699974144.000000,-17.547174,-17.612301,-20.382792,0.527077,1.564066
62.489197,6.228063,23.414465,0.850238,40.798550,31.782334,528823746560.000000,11158010880.000000,-17.103149,-17.220356,-19.894772,0.544498,1.633518
62.072727,9.425980,22.898937,0.104866,118.704684,31.782334,1090631565312.000000,22863046656.000000,-18.264006,-18.379322,-20.920111,0.440832,1.393528
59.752129,26.547203,23.357981,0.224488,196.182002,11.948640,268207308800.000000,4107804416.000000,-16.555794,-16.697226,-19.199871,0.394056,1.319616
59.826412,28.846550,23.053782,0.756282,121.277307,11.948640,1341928112128.000000,37356515328.000000,-18.173870,-18.280191,-21.004278,0.516779,1.526234
8.302865,39.455044,74.144730,0.001896,65.947467,8.105486,31547459584.000000,3462860032.000000,-17.618172,-17.625458,-19.217194,0.332947,1.052834
8.238168,39.456322,74.200043,0.060405,65.991123,5.472579,55172448256.000000,7156589056.000000,-18.113873,-18.177195,-20.193851,0.243732,0.947613
8.250851,39.711517,74.268776,0.201799,0.000000,5.472579,166586793984.000000,18289922048.000000,-15.823509,-16.131983,-20.212849,0.630680,1.891577
8.270154,39.527557,74.188011,0.000022,0.000038,5.472579,4126021517312.000000,75122573312.000000,-18.299671,-18.492920,-21.748354,0.496099,1.499668
5.733190,43.600586,68.234489,0.113769,0.000000,14.412045,19726098432.000000,4100351232.000000,-15.917809,-16.050882,-18.968475,0.453075,1.373409
5.846064,43.433907,68.527550,0.226693,0.128000,7.755076,255058362368.000000,13042292736.000000,-16.871750,-17.054455,-20.220835,0.446287,1.379404
5.398044,43.303246,68.951530,0.756637,0.098655,7.755076,360453668864.000000,5037922816.000000,-15.273952,-15.561956,-19.146584,0.491785,1.578476
5.746220,43.532867,68.324974,0.000025,0.000031,7.755076,3108888903680.000000,49611558912.000000,-18.959032,-19.067993,-21.430454,0.471109,1.440971
29.917637,10.648150,11.064273,0.317465,184.709913,31.639246,204378783744.000000,12922754048.000000,-18.049902,-18.122211,-20.311228,0.434338,1.377914
15.888371,8.419677,33.285347,0.379510,276.291498,45.850641,213430304768.000000,1111185280.000000,-16.720592,-16.734884,-18.456808,0.227785,0.917631
25.131714,5.278314,27.020842,0.696954,236.327888,43.640651,261534859264.000000,2195996160.000000,-17.145741,-17.192883,-18.943920,0.320801,1.154238
25.969366,5.350696,26.528254,0.763018,235.495424,43.640651,314206027776.000000,2713222400.000000,-17.181009,-17.228933,-19.113707,0.329729,1.165674
16.104460,7.660609,33.165997,0.435447,276.290825,43.640651,378180763648.000000,4761011200.000000,-17.119568,-17.159575,-19.194078,0.456148,1.445292
16.516251,7.806695,32.938904,0.096496,276.132801,43.640651,458961879040.000000,6739417088.000000,-15.205763,-15.580968,-19.224760,0.572495,1.788183
29.980457,10.625748,11.000733,0.249495,184.657108,31.639246,993060978688.000000,13830165504.000000,-17.001940,-17.090778,-20.008358,0.582447,1.734081
26.507980,6.939681,24.084642,1.060285,233.633242,43.640651,6333624483840.000000,93285711872.000000,-17.831942,-18.179249,-21.614502,0.411448,1.306993
18.799070,20.944061,36.986176,0.000095,0.000128,8.352385,135283859456.000000,4841490432.000000,-16.529451,-16.640095,-19.230583,0.441116,1.434103
19.033018,20.757858,37.148998,0.340451,0.000000,8.352385,3861642215424.000000,86813351936.000000,-17.996729,-18.177439,-21.749342,0.588535,1.741528
40.666897,27.779730,46.431881,0.277366,0.043058,5.265079,55363964928.000000,1662964096.000000,-16.165249,-16.274889,-18.513641,0.325562,1.196676
40.725410,27.575634,46.677086,0.060307,0.000000,5.265079,130109595648.000000,18656823296.000000,-17.350704,-17.456202,-20.299156,0.594343,1.734125
40.030746,27.561483,46.749718,0.086503,6.657063,8.368928,213066006528.000000,6551808512.000000,-15.459395,-15.690816,-19.185558,0.557234,1.683388
37.595062,26.107605,46.826347,0.561753,23.478258,8.368928,239444066304.000000,2828817408.000000,-16.329910,-16.405441,-18.819065,0.390667,1.285643
40.718365,27.633945,46.663170,0.000060,0.000031,8.368928,3045432229888.000000,39189925888.000000,-17.446445,-17.578848,-20.811516,0.591625,1.758562
14.579679,22.282484,21.303501,0.620991,151.428918,47.930489,52891979776.000000,2115607680.000000,-15.291890,-15.420827,-18.227741,0.528143,1.631714
13.661658,23.036037,21.666706,0.640228,151.869795,47.930489,181728215040.000000,3626500864.000000,-17.162540,-17.253080,-19.472130,0.316465,1.140135
14.609152,22.276697,21.342884,0.636550,151.428918,47.930489,239718154240.000000,5673508864.000000,-16.177134,-16.391489,-19.398705,0.399712,1.332190
14.564960,22.091696,21.255690,0.755620,151.476186,47.930489,838853328896.000000,10404155392.000000,-18.064310,-18.140606,-20.230627,0.403805,1.330574
14.033532,34.537258,13.647455,0.145251,136.446961,32.078420,2397024813056.000000,49874030592.000000,-18.153912,-18.243547,-21.054543,0.478788,1.470486
14.719498,34.937122,12.689158,0.104164,136.568529,58.746380,4890407469056.000000,100909432832.000000,-18.794115,-18.923895,-22.015869,0.522738,1.567995
17.848251,6.096066,5.983139,0.755380,289.006757,41.493512,306473304064.000000,4355438080.000000,-16.708258,-16.782076,-19.083553,0.461529,1.406406
22.556873,7.882082,5.984362,0.214815,233.059224,26.859103,325734760448.000000,4761573376.000000,-17.185717,-17.235403,-19.366125,0.421772,1.352802
25.124447,7.348624,7.120685,0.564560,216.481302,31.639246,357470208000.000000,6537135616.000000,-15.921857,-16.020920,-19.023306,0.555412,1.637236
17.215796,6.251321,6.696041,0.835119,288.571117,31.639246,454474629120.000000,9077271552.000000,-16.641775,-16.716877,-19.475172,0.530037,1.590057
17.236458,5.975111,5.850224,0.057028,288.606649,31.639246,605977051136.000000,9449415680.000000,-17.657501,-17.722597,-20.037497,0.343962,1.142740
23.824696,7.985754,6.200403,0.238186,233.108636,38.787122,2999701209088.000000,50449453056.000000,-16.665548,-16.958328,-20.952990,0.706390,2.134314
47.353817,38.806030,96.121689,0.036705,194.542801,6.053213,142715191296.000000,5676219392.000000,-15.856246,-16.056955,-19.253777,0.445911,1.359913
47.599743,39.072414,96.228348,0.323563,194.634138,6.053213,214184919040.000000,3885053440.000000,-17.142237,-17.166349,-19.210922,0.365755,1.260654
47.256546,38.939251,96.077118,0.045773,194.551111,6.053213,2047745196032.000000,39164026880.000000,-15.767412,-16.263725,-20.818813,0.628351,1.868038
43.861523,40.779293,93.301895,0.533044,324.835790,11.577924,74185064448.000000,1348423936.000000,-16.835659,-16.861624,-18.438324,0.279345,1.005028
43.233467,41.405235,93.633163,0.602394,324.467902,11.577924,268555272192.000000,2412727040.000000,-15.894876,-15.964023,-18.391068,0.376186,1.236454
42.984009,40.875160,93.951965,0.217166,324.823780,11.577924,651511529472.000000,7482310656.000000,-16.196335,-16.317055,-19.359762,0.449064,1.390978
43.762642,40.923313,93.198151,0.596261,324.671655,11.577924,1383927119872.000000,20579166208.000000,-17.942320,-18.058748,-20.612864,0.335651,1.156694
35.213154,37.231182,90.635757,0.896309,170.319719,16.625420,251315732480.000000,3835405824.000000,-15.940101,-16.041380,-18.737955,0.472271,1.465748
36.797611,37.874107,93.037552,0.546682,58.526419,16.625420,311841161216.000000,7242565120.000000,-16.504337,-16.624104,-19.470465,0.533073,1.588499
35.179142,37.371094,86.681900,0.757909,280.376736,13.724704,381039902720.000000,4547979776.000000,-16.087297,-16.208649,-19.127279,0.473158,1.483852
35.147930,37.375771,91.016762,0.870238,170.292042,16.625420,416893435904.000000,8747480064.000000,-16.479218,-16.647423,-19.745264,0.399170,1.275549
36.760445,37.069283,91.502144,0.644899,114.285784,13.724704,647441743872.000000,9550236672.000000,-16.288183,-16.341198,-19.359758,0.643530,1.879301
25.536577,42.343777,82.800896,0.279421,58.704894,7.094739,553854959616.000000,9813762048.000000,-16.806168,-17.052534,-20.212288,0.329298,1.202082
21.262335,24.956932,71.323341,0.103315,190.038361,14.137618,986828111872.000000,31379124224.000000,-17.585508,-17.686577,-20.758112,0.564997,1.705570
21.596983,25.759760,72.753899,0.165170,190.181243,14.137618,1056681689088.000000,31976230912.000000,-18.487810,-18.579929,-20.982935,0.492266,1.516457
30.126328,37.051716,64.366623,0.386884,104.683752,18.147375,101243625472.000000,1751616512.000000,-16.065870,-16.219709,-18.751066,0.378811,1.328272
31.482700,36.875256,64.972939,0.618427,105.153307,9.228932,405547515904.000000,10196680704.000000,-18.161232,-18.249216,-20.404123,0.341805,1.182413
31.341324,36.950478,65.217033,0.269359,69.671916,9.228932,2424942100480.000000,48752996352.000000,-16.617941,-17.152819,-21.426790,0.551790,1.730408
2.921228,41.491470,80.642792,0.056393,386.464987,9.342906,35140358144.000000,9852824576.000000,-15.059341,-15.376255,-19.501438,0.565048,1.669861
1.144449,41.699989,80.235283,0.000020,466.696877,6.968680,78901297152.000000,2248463104.000000,-17.388514,-17.418091,-19.147684,0.273260,1.053612
4.813212,40.964710,81.368248,0.105407,231.416112,40.705509,365266075648.000000,12090925056.000000,-15.727452,-15.944258,-19.661695,0.609627,1.826254
1.111639,41.780067,80.189697,0.097811,466.696876,6.968680,369358733312.000000,3055205376.000000,-17.043179,-17.101276,-19.076954,0.343250,1.156231
4.045258,41.104664,80.932449,0.082379,231.391891,6.968680,532777598976.000000,17578846208.000000,-16.566698,-16.732008,-20.121317,0.573343,1.741920
3.016485,41.439556,80.611923,0.046082,386.545725,9.342906,4949009235968.000000,86809747456.000000,-17.524002,-17.697781,-21.316689,0.568317,1.657694
5.725346,40.391026,86.984337,0.486212,155.669907,7.094683,826266484736.000000,16380613632.000000,-16.185289,-16.443062,-20.161501,0.578123,1.776747
33.735214,40.207443,78.242409,0.188244,44.157932,41.238760,42353045504.000000,3081902848.000000,-17.001333,-17.024151,-18.958736,0.342882,1.144325
33.832569,40.372253,78.127396,0.066044,44.118427,41.238760,62247075840.000000,2296736000.000000,-17.050961,-17.101618,-18.903908,0.291903,1.111032
25.140852,31.195282,85.589409,0.548559,248.361608,41.238760,123489370112.000000,1564493568.000000,-15.668624,-15.720611,-17.979513,0.461649,1.429646
34.147545,40.262611,77.919952,0.000054,0.000047,16.013308,268962578432.000000,2386247936.000000,-16.030655,-16.087017,-18.520090,0.349718,1.148920
26.007164,30.645128,86.502281,0.149359,248.748797,55.833693,389556076544.000000,8631764992.000000,-17.442591,-17.527605,-19.926359,0.438236,1.374092
34.626110,40.042862,77.765053,0.395992,0.410547,16.013308,1144883380224.000000,31647932416.000000,-18.208076,-18.293713,-20.873684,0.484526,1.487158
33.810860,40.256866,78.219879,0.136788,44.101545,35.860025,1982136057856.000000,23862663168.000000,-17.949442,-18.037481,-20.580143,0.348757,1.149038
66.621796,29.984230,62.832302,0.079365,26.158473,26.191676,125077389312.000000,5953923072.000000,-15.657155,-15.865418,-19.118444,0.492256,1.499018
72.081306,25.479408,62.865761,0.000041,0.000000,11.200100,129227186176.000000,2270051328.000000,-17.249872,-17.284061,-19.176313,0.287525,1.114725
72.344780,25.861668,63.487595,0.776002,0.000000,11.200100,579096084480.000000,13164221440.000000,-16.354816,-16.575493,-19.986162,0.589804,1.790243
72.202812,25.564865,62.657722,0.255667,0.000000,11.200100,717760167936.000000,9493349376.000000,-18.075144,-18.135929,-20.173443,0.363804,1.209255
66.518654,30.133844,62.935051,0.095095,26.196004,29.025011,2980132683776.000000,56594427904.000000,-17.380259,-17.654831,-21.373920,0.539478,1.695875
67.658806,47.704693,60.873512,0.282381,0.135988,9.716187,113655930880.000000,4028095232.000000,-16.078630,-16.338289,-19.325191,0.333115,1.186182
67.824631,48.411366,60.365993,0.566020,0.000000,9.716187,240459579392.000000,3023039744.000000,-15.612178,-15.731353,-18.401018,0.503939,1.497952
