# #plate,mjd,fiberID,RA,Dec,dist(Mpc)
2008,53473,636,176.650580,32.520484,1.990231
2097,53491,18,177.674620,32.697241,2.818776
2097,53491,42,177.158610,32.640844,2.276328
2104,53852,354,198.186480,31.809384,5.435023
2009,53904,125,197.486980,28.558089,3.896340
2009,53904,131,197.301380,28.467662,3.584001
2009,53904,134,197.359810,28.415863,3.651967
2009,53904,138,197.273240,28.490861,3.551715
2009,53904,139,197.467140,28.382438,3.802154
2009,53904,142,197.698020,28.995212,4.443850
2009,53904,164,197.229480,29.040765,3.835304
2009,53904,170,197.213470,29.169668,3.925246
2009,53904,173,197.090160,29.228431,3.823021
2011,53499,72,195.449270,28.660214,1.349778
2011,53499,260,194.084450,29.300144,2.705417
2011,53499,616,196.556670,29.141454,3.087251
2009,53904,392,196.498480,29.278818,3.183987
2009,53904,396,196.355240,29.296482,3.056824
2223,53793,531,178.293570,28.032839,2.288917
2223,53793,578,178.722340,28.061547,1.650275
2226,53819,606,181.628610,28.137810,0.021631
2226,53819,607,181.381160,28.127435,0.398809
2229,53823,341,181.875810,28.223121,0.384800
2009,53904,199,196.949590,29.152963,3.573217
2229,53823,581,183.905510,28.169634,3.466178
2229,53823,587,184.037670,28.129664,3.668900
2009,53904,225,196.638100,29.184085,3.229275
2231,53816,540,184.931850,28.272668,3.587371
2231,53816,583,185.514140,28.185991,2.777099
2231,53816,603,185.556830,28.244624,2.741447
2231,53816,611,185.563850,28.314746,2.768840
2233,53845,333,184.764580,28.279364,3.586532
2233,53845,377,185.010460,28.327172,3.493907
2237,53828,221,189.914970,29.609609,1.851266
2223,53793,322,176.986090,28.068937,2.637046
2231,53816,547,185.290730,28.165108,3.101759
2240,53823,157,194.351510,27.497818,1.329177
2240,53823,159,194.294830,27.404902,1.500245
2240,53823,160,194.440620,27.429340,1.309595
2240,53823,176,194.199070,27.420988,1.596178
2240,53823,177,194.233070,27.462391,1.511075
2240,53823,178,194.060960,27.506298,1.692773
2240,53823,194,193.753490,27.483377,2.134410
2011,53499,85,195.497250,28.709476,1.460109
2241,54169,162,194.548620,27.542488,1.052625
2011,53499,87,195.354480,28.677235,1.313706
2011,53499,91,195.430530,29.178359,2.173137
2011,53499,102,195.094600,28.574487,1.040474
2011,53499,115,195.154760,28.664141,1.207062
2011,53499,132,195.198470,29.200788,2.138694
2011,53499,191,194.917210,28.630812,1.144719
2011,53499,197,195.018300,28.603498,1.085431
2011,53499,199,194.875490,28.700143,1.273814
2011,53499,36,195.832520,28.617268,1.659554
2011,53499,371,194.048250,29.398249,2.879040
2011,53499,411,194.213310,29.378187,2.726566
2011,53499,492,195.355280,29.313739,2.372337
2011,53499,533,195.517500,29.253455,2.337476
2011,53499,537,195.482640,29.322785,2.435958
2240,53823,120,194.506510,27.489672,1.163765
2242,54153,360,195.275800,27.397834,1.078959
2242,54153,394,195.449910,27.354816,1.264290
2242,54153,520,196.575880,27.255051,2.695810
2240,53823,142,194.289250,27.466404,1.438116
2240,53823,153,194.400570,27.484815,1.286333
2013,53818,633,187.384030,32.298385,4.960227
2229,53823,590,184.065400,27.822448,3.758189
2231,53816,600,185.643000,27.808979,2.493035
2235,53847,118,188.932630,27.280577,1.270701
2235,53847,165,188.071960,27.290677,1.502571
2236,53729,109,190.379650,27.243128,1.324184
2236,53729,151,189.981780,27.410645,1.589192
2236,53729,466,189.813020,27.714494,2.159190
2238,54205,26,192.984650,27.088406,3.500124
2238,54205,29,193.073840,27.085546,3.379794
2238,54205,118,192.495820,27.152666,3.799304
2240,53823,165,194.016560,27.150435,2.115203
2240,53823,166,194.133510,27.055589,2.109468
2240,53823,179,194.181330,27.178796,1.900479
2240,53823,185,193.836640,27.149684,2.326780
2240,53823,189,193.673390,27.041476,2.641177
2240,53823,193,193.957390,27.088857,2.255038
2240,53823,222,193.523000,27.068626,2.800129
2240,53823,240,193.592850,27.084188,2.696246
2237,53828,521,190.579310,30.905890,0.952350
2241,54169,297,193.317130,27.094439,3.043948
2240,53823,112,194.612890,27.023467,1.774952
2240,53823,115,194.651510,27.104137,1.622839
2240,53823,141,194.345510,26.987757,2.013011
2240,53823,143,194.299820,27.103343,1.885018
2095,53474,461,180.715790,32.401661,1.166106
2095,53474,520,181.001620,32.305066,1.422506
2240,53823,144,194.402260,27.031373,1.903128
2095,53474,558,181.221420,32.275538,1.701480
2095,53474,630,182.361640,32.431836,1.681082
2095,53474,638,182.039990,32.311985,2.142089
2240,53823,146,194.327300,26.979575,2.039811
2231,53816,473,184.720440,27.744481,3.836591
2231,53816,587,185.552630,27.915634,2.640659
2231,53816,591,185.683920,27.737120,2.431535
2231,53816,593,185.797200,27.765686,2.256258
2232,53827,577,186.484610,30.843573,2.456226
2233,53845,395,184.784990,27.762401,3.810913
2233,53845,399,184.778510,27.785705,3.820366
2506,54179,433,175.457610,19.767893,4.248755
2506,54179,464,175.776360,19.939002,4.218120
2506,54179,466,175.575510,19.837768,4.217438
2506,54179,474,175.692150,19.948531,4.135007
2506,54179,479,175.735230,19.966222,4.143316
2506,54179,486,175.963890,19.862122,4.226244
2506,54179,488,175.947560,19.975061,4.088535
2233,53845,475,185.665340,27.746986,2.459507
2506,54179,600,176.356280,19.818144,3.938744
2506,54179,633,176.494170,19.803047,3.857378
2506,54179,638,176.549880,19.852909,3.739857
2233,53845,493,185.951860,27.746296,2.019561
2233,53845,552,186.893720,27.739935,0.575907
2509,54180,149,176.775500,19.456196,4.249211
2509,54180,173,176.651980,19.809494,3.740570
2509,54180,180,176.753440,19.458403,4.256278
2509,54180,395,175.716420,19.949192,4.153530
2509,54180,396,175.841480,19.951633,4.230649
2509,54180,399,175.754960,19.909803,4.244148
2509,54180,423,176.009000,19.949827,4.060607
2233,53845,587,187.266090,27.778865,0.000151
2509,54180,462,176.085100,19.980864,3.942631
2509,54180,475,176.050800,19.942773,4.029089
2509,54180,479,176.206770,19.941101,3.884298
2509,54180,480,176.086460,19.825926,4.159992
2509,54180,493,176.265510,19.859482,3.951773
2509,54180,499,176.311910,19.845540,3.933510
2509,54180,511,176.879140,19.872383,3.509266
2509,54180,512,176.913930,19.939372,3.381211
2509,54180,519,176.773320,19.837185,3.623376
2509,54180,554,177.014020,20.006338,3.223258
2234,53823,363,186.918410,30.931427,3.116194
2234,53823,447,187.598980,30.933832,4.090426
2515,54180,400,177.711470,20.048862,3.042521
2235,53847,73,189.211300,27.278153,1.346715
2235,53847,78,189.253100,27.360246,1.502731
2235,53847,173,188.269580,27.298723,1.641034
2235,53847,344,186.571850,27.871169,1.077721
2596,54207,346,182.309310,18.149404,1.649822
2235,53847,436,187.402890,27.785636,0.210580
2597,54231,378,184.670210,18.188537,3.577935
2235,53847,473,187.828470,27.449652,1.037002
2235,53847,479,187.959950,27.386892,1.266236
2235,53847,486,187.994390,27.833906,1.122580
2235,53847,588,189.224700,27.749113,2.137998
2235,53847,630,189.684990,27.718092,2.221413
2236,53729,23,191.109750,27.192779,1.901108
2236,53729,34,190.925520,27.373001,1.920583
2236,53729,71,190.696650,27.271939,1.571787
2236,53729,73,190.885520,27.297542,1.780117
2236,53729,278,188.571430,27.452304,1.656111
2236,53729,319,188.333840,27.450560,1.738724
2236,53729,348,188.567070,27.862249,2.002858
2236,53729,382,189.077870,27.753628,2.106703
2236,53729,467,189.801050,27.743180,2.211978
2236,53729,481,189.967270,27.791660,2.246844
2236,53729,491,189.937270,27.826833,2.313601
2236,53729,500,189.979750,27.827218,2.305776
2236,53729,508,190.202160,27.776095,2.202994
2236,53729,597,190.851400,27.687163,2.315050
2236,53729,598,190.772310,27.714077,2.302920
2237,53828,602,191.542120,30.731914,1.311723
2238,54205,156,192.255230,27.177732,3.458994
2238,54205,305,190.202960,27.270956,1.327057
1971,53472,238,187.837980,32.323637,5.494712
1971,53472,351,186.564120,32.419129,4.331977
1991,53446,494,178.193090,32.309911,2.917569
2239,53726,338,191.624010,30.848642,1.518536
2239,53726,340,191.546850,30.722743,1.310758
2004,53737,464,182.810210,32.384526,1.018562
2004,53737,489,182.833590,32.466425,1.011087
2004,53737,543,183.499980,32.316266,0.000066
2004,53737,551,183.558270,32.421164,0.201105
2004,53737,552,183.596210,32.414642,0.221476
2004,53737,555,183.587070,32.449620,0.264321
2004,53737,560,183.493530,32.331150,0.027472
2239,53726,378,191.752060,30.727576,1.593525
2013,53818,494,185.562200,32.399405,3.027485
2013,53818,506,185.965670,32.354656,3.617125
2013,53818,587,186.423860,32.473461,4.294280
2240,53823,69,194.769340,26.958185,1.814221
2240,53823,103,194.486080,27.037508,1.831967
2240,53823,110,194.628490,26.994941,1.813083
2241,54169,147,194.564910,27.087222,1.701385
2241,54169,150,194.661240,27.013247,1.766542
2240,53823,261,192.824710,27.106160,3.709670
2502,54180,509,173.691690,20.204809,2.984544
2502,54180,540,173.667990,20.241766,2.926000
2502,54180,547,174.206750,20.161285,3.250066
2502,54180,557,174.124170,19.832838,3.832368
2502,54180,559,174.118300,19.811439,3.870448
2506,54179,337,174.296420,20.274223,3.041218
2240,53823,306,192.256210,27.179136,3.461224
2596,54207,326,181.889440,18.234845,1.075938
2596,54207,374,182.865530,18.322488,1.280008
2598,54232,552,187.709490,18.145697,3.727128
2598,54232,575,187.601420,18.306148,3.534166
2011,53499,74,195.559650,28.352640,1.044947
2011,53499,305,193.844040,28.467896,1.996407
2227,53820,443,181.470520,28.615872,0.859920
1974,53430,487,173.552660,32.243020,3.611121
2223,53793,346,176.777830,27.418196,2.559166
2231,53816,449,184.793160,28.556902,3.102851
2231,53816,452,184.770570,28.655999,2.934286
2233,53845,160,186.581440,27.504240,1.155742
2233,53845,330,184.955340,28.603604,3.012843
2233,53845,340,184.936210,28.614597,2.993808
2233,53845,410,185.602860,28.615691,2.929994
2233,53845,450,186.251970,28.558598,2.059247
2235,53847,437,187.260950,27.640520,0.240363
2235,53847,478,187.836440,27.528984,0.978625
2235,53847,587,189.190700,27.566833,1.818023
2235,53847,598,189.201550,27.548942,1.791926
2235,53847,625,189.480690,27.628197,2.067807
2236,53729,346,188.422340,27.459133,1.754503
2236,53729,448,189.613750,28.480076,3.521006
2236,53729,480,189.743540,27.563622,1.938555
2236,53729,493,189.833290,27.604674,1.966767
2236,53729,525,190.024910,28.617817,3.258872
2237,53828,201,190.025100,28.617121,3.259910
2238,54205,38,193.154800,27.325171,3.091240
2238,54205,79,192.638320,27.320420,3.843551
2238,54205,80,192.908170,27.310659,3.455386
2238,54205,415,191.449350,28.419334,3.559359
2238,54205,479,191.581150,27.536765,2.841616
2238,54205,482,191.846380,27.465000,3.103348
2238,54205,511,192.153990,27.366433,3.438104
2238,54205,552,192.299420,27.385029,3.655280
2238,54205,555,192.286830,27.368769,3.626075
2238,54205,557,192.546280,27.369844,3.954293
2238,54205,593,192.859010,27.421264,3.466725
2238,54205,596,192.764950,27.369989,3.631422
2238,54205,628,193.203730,27.401853,2.973066
2238,54205,640,193.037480,27.477281,3.175506
2239,53726,210,192.315490,28.497509,4.023081
2240,53823,264,192.631880,27.313996,3.856428
2240,53823,268,192.583010,27.324005,3.922962
2240,53823,271,192.781560,27.320404,3.633869
2240,53823,364,193.480730,28.393867,2.470639
2240,53823,370,193.637330,28.376784,2.233364
2240,53823,375,193.223280,28.371275,2.840308
2240,53823,401,194.014990,28.434770,1.736551
2240,53823,404,193.740700,28.308434,2.047813
2240,53823,406,193.723690,28.416984,2.131681
2240,53823,410,193.993320,28.407369,1.745472
2240,53823,452,194.524320,28.370965,1.025569
2240,53823,523,194.682960,28.282676,0.743939
2240,53823,526,194.726920,28.222973,0.623545
2240,53823,530,194.629000,28.233630,0.751148
2240,53823,563,194.858960,28.287543,0.594007
2240,53823,567,194.757560,28.225348,0.593032
2240,53823,568,194.935690,28.256531,0.502013
2240,53823,612,195.012530,28.240315,0.455277
2240,53823,620,194.990630,28.246668,0.468868
2241,54169,330,194.146660,28.275454,1.440320
2241,54169,371,194.523300,28.242599,0.894835
2241,54169,374,194.723220,28.288989,0.710197
2241,54169,380,194.812460,28.251011,0.574513
2241,54169,407,195.025680,28.252340,0.475753
2241,54169,443,195.128210,28.346380,0.658247
2241,54169,450,195.074700,28.202400,0.396430
2241,54169,454,195.092460,28.247104,0.477958
2241,54169,457,195.135280,28.256065,0.510929
2241,54169,459,195.184290,28.337284,0.669213
2241,54169,529,195.287650,28.359799,0.774746
2241,54169,562,195.547390,28.172358,0.868215
2241,54169,571,195.344910,28.196051,0.618858
2241,54169,579,195.412870,28.245893,0.754033
2241,54169,580,195.434070,28.214374,0.748632
2241,54169,601,195.958120,28.185732,1.473903
2241,54169,602,195.590250,28.255980,0.990697
2241,54169,612,195.589680,28.230770,0.969467
2242,54153,364,195.839810,28.309041,1.373119
2242,54153,365,195.747670,28.275357,1.220718
2242,54153,370,195.875120,28.274706,1.399594
2242,54153,376,195.802640,28.172502,1.237960
2242,54153,403,195.960160,28.178639,1.474025
2242,54153,414,195.978640,28.187647,1.505186
2242,54153,416,195.899850,28.166970,1.379550
2242,54153,417,196.042280,28.247957,1.626508
2242,54153,419,195.890410,28.239431,1.400590
2242,54153,533,196.654390,28.234745,2.534469
2242,54153,534,196.784210,28.080564,2.701617
2242,54153,566,197.110530,28.135420,3.206578
2242,54153,570,197.003260,28.081242,3.036667
2243,53794,445,198.708210,28.018984,5.645383
2243,53794,448,198.758960,28.036359,5.723120
2506,54179,463,175.804560,20.004831,4.144661
2506,54179,469,175.746100,20.086876,3.973371
2506,54179,471,175.688190,20.032317,4.005558
2506,54179,476,175.663850,19.968952,4.081564
2506,54179,477,175.579270,20.095899,3.822003
2506,54179,626,176.391780,20.008645,3.623531
2507,53876,433,174.574170,22.479410,0.826148
2509,54180,352,175.602060,20.119303,3.804661
2221,53792,554,176.322310,27.276229,1.971626
2509,54180,400,175.795670,20.029726,4.100373
2509,54180,424,175.994590,19.991185,4.018625
2509,54180,428,176.022770,19.996102,3.983422
2221,53792,581,177.268270,27.334229,2.994112
2509,54180,465,176.227360,20.017072,3.756332
2509,54180,483,176.369430,20.093576,3.517479
2509,54180,488,176.218370,20.188086,3.524688
2009,53904,126,197.339620,28.311577,3.589876
2009,53904,127,197.238230,28.280514,3.428642
2009,53904,129,197.347610,28.281463,3.594416
2009,53904,136,197.534560,28.289906,3.879581
2011,53499,71,195.558950,28.507103,1.228672
2011,53499,73,195.658970,28.501914,1.329077
2011,53499,75,195.633200,28.439330,1.227338
2011,53499,77,195.670020,28.371308,1.199955
2011,53499,78,195.361220,28.435894,0.946402
2011,53499,227,194.383140,28.476943,1.308925
2011,53499,229,194.354390,28.495899,1.363611
2011,53499,232,194.703920,28.540008,1.091785
2011,53499,262,194.090790,28.486920,1.679693
2502,54180,521,173.796500,20.513783,2.813530
2502,54180,525,173.723110,20.488084,2.896894
2502,54180,527,174.083290,20.521775,2.664653
2009,53904,585,198.224890,29.961511,5.954706
2237,53828,506,190.767750,30.387231,0.011413
2237,53828,581,191.611450,30.458252,1.274253
2242,54153,615,197.345340,28.321280,3.601104
2504,54179,86,173.920800,20.533329,2.713757
2506,54179,361,174.746830,20.560346,2.585913
2506,54179,362,174.523260,20.698685,2.300531
2506,54179,363,174.607000,20.665357,2.370329
2509,54180,603,177.988720,20.798166,1.871297
2509,54180,607,177.899750,20.732610,1.929820
2509,54180,609,177.767220,20.882610,1.622798
2509,54180,610,177.744340,20.886780,1.608022
2512,53877,372,178.183850,18.614232,5.365556
2515,54180,14,179.651010,18.863121,3.266715
2009,53904,201,197.113700,28.320500,3.251766
2009,53904,203,197.009930,28.251400,3.075966
2009,53904,205,196.907910,28.325816,2.944477
2009,53904,207,196.973090,28.383131,3.062687
2009,53904,219,197.115000,28.350653,3.263241
2009,53904,247,196.655040,28.337593,2.571643
2009,53904,250,196.817350,28.283931,2.794776
2009,53904,260,196.812460,28.343223,2.808096
2234,53823,258,187.247170,28.861945,1.880435
2235,53847,565,188.613600,28.718607,2.628329
2241,54169,328,194.391190,28.482260,1.305863
2613,54481,131,189.783500,18.868733,3.105826
2613,54481,205,189.492820,18.869314,2.799022
2509,54180,550,177.243260,20.376492,2.511205
2509,54180,576,177.577370,20.745695,1.821914
2509,54180,578,177.330460,20.692441,1.945843
2509,54180,584,177.754620,20.399330,2.445577
2515,54180,241,178.060420,18.651048,5.520512
2515,54180,323,177.744130,20.705773,1.917045
2515,54180,327,178.165770,20.768362,2.043022
2515,54180,329,177.848130,20.859005,1.695538
2515,54180,331,177.863140,20.752126,1.880550
2515,54180,362,178.312420,20.735686,2.215859
2515,54180,363,178.334670,20.751718,2.213280
2515,54180,364,178.284490,20.734602,2.192545
2515,54180,406,178.383420,20.757945,2.250874
2009,53904,299,196.076770,28.468145,1.819751
2009,53904,425,196.906730,29.926779,4.428196
2011,53499,21,195.791000,28.489620,1.469898
2011,53499,61,195.536090,28.387116,1.056116
2011,53499,63,195.546430,28.456622,1.151436
2011,53499,65,195.713530,28.482453,1.369359
2011,53499,68,195.738870,28.375619,1.291983
2011,53499,101,195.082840,28.439231,0.805084
2011,53499,110,195.122330,28.455672,0.842017
2011,53499,112,195.182820,28.416337,0.797878
2011,53499,120,195.312320,28.521756,1.040772
2011,53499,181,194.837560,28.441482,0.853714
2011,53499,182,194.846480,28.488604,0.927044
2011,53499,186,195.059260,28.458068,0.834556
2011,53499,187,195.007660,28.434818,0.792989
2011,53499,188,194.733760,28.463634,0.953101
2011,53499,192,194.898640,28.551371,1.013475
2011,53499,200,194.922110,28.507202,0.931594
2011,53499,222,194.474740,28.499811,1.236107
2011,53499,239,194.562760,28.521786,1.178953
2011,53499,301,193.852190,28.571252,2.067565
2011,53499,341,194.059900,30.200079,4.125344
2011,53499,383,194.596810,30.142961,3.813520
2011,53499,519,194.918440,30.246960,3.941610
2232,53827,359,184.074100,30.416517,1.317221
2234,53823,1,188.548300,28.873966,2.730116
2235,53847,419,187.750830,28.828742,1.967460
2237,53828,216,189.698520,28.841742,3.119588
2237,53828,369,189.582000,30.525765,1.788128
2237,53828,388,189.344750,30.474091,2.132124
2237,53828,421,189.783290,30.406543,1.470736
2238,54205,410,191.397310,28.761906,2.968616
2239,53726,435,191.975590,30.373695,1.813150
