#plate,mjd,fiberID,RA,Dec,z,zErr
2501,54084,586,173.77376,25.162881,0.01323707,1.057072E-05
2502,54180,188,173.26635,19.370757,0.03286505,1.614841E-05
2505,53856,419,173.88474,25.024379,0.03236208,1.030537E-05
2645,54477,291,183.31702,21.697059,0.02513747,1.164629E-05
2645,54477,294,183.5479,21.711283,0.02501945,3.065408E-05
2505,53856,435,174.64049,25.398098,0.02537012,8.685456E-06
2645,54477,299,183.35323,21.668942,0.02541936,9.583993E-06
2646,54479,252,186.01248,21.759647,0.03242646,5.673928E-06
2506,54179,36,176.49482,19.529025,0.01830982,8.445986E-06
2506,54179,39,176.59066,19.484322,0.01762966,1.66051E-05
2506,54179,66,176.22108,19.456621,0.01881732,1.076784E-05
2506,54179,67,176.39703,19.416513,0.0247109,1.381546E-05
2506,54179,75,176.32956,19.394157,0.01854909,1.2137E-05
2506,54179,77,176.29449,19.533182,0.0214702,9.683977E-06
2506,54179,79,176.33513,19.549509,0.01599665,5.9249E-06
2506,54179,80,176.20895,19.532849,0.02092751,8.0227E-06
2509,54180,300,175.91594,18.740579,0.02171578,1.07416E-05
2509,54180,305,175.43692,19.432301,0.02217748,1.469818E-05
2510,53877,607,178.12728,25.314861,0.02824861,1.951572E-05
2610,54476,208,183.86389,19.16316,0.02470499,6.31153E-06
2610,54476,227,183.85474,19.292463,0.02074466,1.349926E-05
2610,54476,243,183.6777,19.166024,0.02813454,3.056943E-05
2610,54476,291,183.63426,18.998313,0.02881052,7.658601E-06
2611,54477,253,185.21734,19.003874,0.02319328,9.245105E-06
2612,54480,58,187.9786,19.108274,0.02263528,9.233713E-06
2619,54506,13,202.19428,18.332844,0.03128441,1.330238E-05
2619,54506,94,201.33424,18.452716,0.02210995,8.562694E-06
2641,54230,13,204.1289,18.201971,0.02325493,8.305889E-06
2641,54230,100,203.44386,18.322596,0.02313438,1.099786E-05
2641,54230,257,202.74096,18.380661,0.03125753,5.034461E-06
2642,54232,312,204.01818,18.314871,0.02331316,1.540087E-05
2642,54232,314,204.26225,18.170522,0.02652808,1.436218E-05
6431,56311,616,173.43598,21.380048,0.02207097,1.219694E-05
2656,54484,461,181.94251,25.520065,0.02317394,1.592944E-05
2656,54484,552,182.64285,25.427442,0.02192507,7.060148E-06
2657,54502,584,185.08911,25.599491,0.02275332,7.781719E-06
2657,54502,585,185.12532,25.515424,0.02327133,1.171558E-05
2657,54502,586,184.89163,25.585924,0.02299765,8.712126E-06
2659,54498,383,187.06231,25.432629,0.02315161,1.688836E-05
2659,54498,478,187.74782,25.561853,0.02218932,2.746953E-05
2660,54504,390,189.55241,25.410901,0.02155687,5.170305E-06
2660,54504,520,190.6873,25.418971,0.02329061,9.620495E-06
2660,54504,545,190.92965,25.471471,0.01735059,1.631428E-05
2660,54504,594,191.03596,25.416161,0.01738691,7.730599E-06
2661,54505,379,191.77779,25.286807,0.0315859,9.052984E-06
5384,55984,586,177.11483,12.727295,0.01364719,8.917728E-06
6414,56306,486,169.84941,25.009258,0.02656828,1.665769E-05
6432,56309,330,176.21764,19.454195,0.01823945,8.894254E-06
2245,54208,419,202.9939,27.020712,0.03067961,1.696132E-05
2495,54175,16,171.31792,18.48387,0.01740129,1.120437E-05
2509,54180,81,177.07652,18.937943,0.01982376,4.565163E-05
2509,54180,90,177.10347,18.940625,0.02144933,6.455409E-06
2609,54476,85,182.72068,19.09738,0.02548961,1.339354E-05
6432,56309,414,175.83197,19.422875,0.02302131,1.479313E-05
6432,56309,418,175.96227,19.435575,0.02048849,1.904877E-05
2243,53794,378,197.97212,27.593752,0.02052613,1.702767E-05
2609,54476,92,182.69037,19.040836,0.02489601,7.795821E-06
2609,54476,96,182.69905,19.063544,0.02545724,2.486278E-05
2609,54476,100,182.65285,19.016173,0.02664719,1.073515E-05
2609,54476,123,182.51302,19.081662,0.02543523,8.208865E-06
2609,54476,219,182.38089,19.209754,0.02611624,1.417567E-05
2609,54476,252,182.13115,18.948591,0.02429019,7.155588E-06
2609,54476,261,181.21145,19.247718,0.02333529,7.471052E-06
2609,54476,291,181.31142,18.983534,0.02387925,4.276149E-06
2609,54476,296,181.62506,19.170217,0.02457405,1.160354E-05
2610,54476,45,184.71953,19.015245,0.03028783,1.478855E-05
2610,54476,104,184.79094,19.274264,0.02446829,1.980013E-05
6415,56310,610,173.04648,24.997049,0.03233622,6.433629E-06
2243,53794,577,199.43828,27.56987,0.02329107,8.959266E-06
5889,56038,823,169.21982,18.981096,0.02097064,0.0001534252
6404,56330,786,179.08653,25.375088,0.01583515,2.202424E-05
5384,55984,552,177.08382,12.716568,0.01349401,7.730797E-06
2644,54210,478,182.25306,22.688113,0.02263552,7.952553E-06
2646,54479,421,185.93968,22.884806,0.02227787,1.632003E-05
2647,54495,636,189.53202,22.698596,0.02322426,1.749417E-05
2651,54507,529,199.26009,23.292326,0.02402983,7.757815E-06
2653,54230,577,203.67716,22.327017,0.02592763,1.711483E-05
2655,54184,237,179.85167,24.926754,0.01343362,5.269305E-06
2655,54184,347,179.57488,25.031437,0.0135778,3.554426E-05
2655,54184,356,179.48539,25.068286,0.0138497,9.773601E-06
2655,54184,511,180.42097,25.088859,0.02269566,9.823684E-06
2657,54502,129,183.81933,24.037317,0.02319262,1.799986E-05
2657,54502,131,183.99298,24.077762,0.02081684,4.503963E-05
2657,54502,132,183.84188,23.993731,0.02500683,1.617645E-05
2657,54502,133,183.90651,23.981876,0.02235213,8.070275E-06
2657,54502,135,183.79862,23.985591,0.02295003,4.720931E-05
2657,54502,136,183.93849,24.069714,0.02161592,9.921271E-06
2657,54502,137,183.87035,24.092443,0.02307306,9.901765E-06
2661,54505,23,193.97578,23.802583,0.01901455,7.470188E-06
2662,54505,99,195.95896,23.633545,0.02472041,6.70627E-06
2662,54505,131,195.72682,23.657178,0.02477627,9.038828E-06
2662,54505,211,195.3418,23.794822,0.03138984,8.294029E-06
2662,54505,213,195.37101,23.768128,0.03115845,1.307862E-05
2031,53848,551,194.80376,36.129276,0.0276493,8.485156E-06
2031,53848,632,195.57498,36.152445,0.02669514,1.621829E-05
5880,56042,906,176.196,20.125095,0.02192822,6.786869E-06
5976,56356,806,186.24219,28.583773,0.02934491,8.033461E-06
2107,53786,11,169.69394,31.952547,0.02377632,2.33962E-05
2230,53799,212,183.50488,28.707133,0.02590859,1.243089E-05
2231,53816,418,184.62381,28.564521,0.01366319,2.379329E-05
2233,53845,612,187.11509,28.673455,0.01485429,6.282508E-06
2233,53845,613,186.98111,28.574895,0.01996684,4.9977E-05
2238,54205,346,190.09298,27.450927,0.02445915,3.164765E-05
2238,54205,367,191.21376,28.503614,0.02449893,1.440338E-05
2238,54205,373,191.11998,28.43308,0.02394558,6.531824E-06
2238,54205,402,191.33895,28.590879,0.02382097,6.627791E-06
2241,54169,271,193.56679,27.303762,0.02147611,8.4006E-06
2241,54169,320,193.26686,27.464544,0.0228801,3.644555E-05
2241,54169,322,194.27728,28.296606,0.02250939,6.132165E-05
2241,54169,323,194.03977,28.310885,0.02638524,1.263156E-05
2241,54169,363,194.72066,28.233831,0.020241,3.265642E-05
2241,54169,366,194.59877,28.328928,0.02729973,1.8651E-05
2241,54169,367,194.63454,28.377979,0.01961964,8.154019E-05
2241,54169,368,194.62298,28.301234,0.01969534,1.223905E-05
6432,56309,432,175.94449,20.039141,0.02096855,8.003086E-06
6480,56340,378,192.75329,27.475682,0.02265844,2.820308E-05
2245,54208,374,202.68971,27.309604,0.03061204,1.242396E-05
6480,56340,450,192.24476,27.373944,0.02079553,1.655099E-05
2489,53857,582,167.8729,24.061004,0.02040869,1.739555E-05
2489,53857,586,168.15331,24.247713,0.02253131,1.089371E-05
2490,54179,328,166.43481,19.810772,0.03115508,1.001259E-05
2497,54154,389,170.36513,24.404822,0.02275067,8.294015E-06
2497,54154,432,170.63436,24.448278,0.02417793,5.570353E-06
2497,54154,436,170.65432,24.322582,0.0255716,1.304771E-05
2497,54154,438,170.69656,24.472375,0.02771543,1.048972E-05
2504,54179,621,175.0371,22.553422,0.02350411,2.086866E-05
2504,54179,622,175.07856,22.407008,0.02279149,1.832795E-05
2505,53856,334,173.41249,24.684622,0.022675,1.192985E-05
2505,53856,338,173.28209,24.652573,0.02341342,1.810004E-05
2505,53856,413,174.20213,24.720448,0.0208472,2.175225E-05
2507,53876,480,175.18205,22.431154,0.02386839,1.407738E-05
2507,53876,554,175.74605,22.457048,0.02376094,1.312795E-05
2507,53876,624,176.45248,22.647908,0.02301467,1.982221E-05
2510,53877,411,176.21233,24.930848,0.03123393,7.334983E-06
2511,53882,566,178.10592,22.70344,0.0239046,3.933993E-06
2515,54180,468,178.11304,20.217433,0.02192728,3.67488E-05
2515,54180,494,178.32639,20.107385,0.02071348,5.87696E-06
2596,54207,108,183.90935,16.835863,0.0256844,1.264646E-05
2597,54231,294,184.40703,16.727484,0.02232984,1.489173E-05
2605,54484,256,199.92425,15.752955,0.02829035,1.728153E-05
2608,54474,360,179.82652,20.136636,0.02207373,6.918592E-06
2609,54476,584,183.31574,20.348451,0.02813031,5.973889E-06
2611,54477,541,186.53471,20.335714,0.03093301,8.456293E-06
2612,54480,481,187.29655,20.367157,0.02256055,7.368979E-06
2613,54481,498,189.49187,20.346436,0.02215686,9.907924E-06
2644,54210,481,182.45353,22.742391,0.02589358,1.647329E-05
2644,54210,494,182.28486,22.696856,0.02290903,6.152666E-06
2644,54210,543,183.1457,22.784728,0.02226682,1.093666E-05
2647,54495,395,187.65335,22.760244,0.02304072,6.037046E-06
2647,54495,492,188.52543,22.803209,0.02276762,6.267328E-06
2648,54485,467,190.70586,22.772808,0.02336847,5.046296E-06
2650,54505,457,196.11778,23.575042,0.03135047,1.702392E-05
2655,54184,8,181.28329,23.927011,0.02246392,4.888584E-06
2655,54184,391,179.67964,25.043048,0.01548858,1.22987E-05
2655,54184,392,179.69814,25.03713,0.01391243,7.53002E-05
2655,54184,395,179.60596,25.09765,0.01408345,1.180517E-05
2655,54184,471,179.95937,25.093039,0.01592143,5.374217E-05
2656,54484,4,183.07941,24.100214,0.02192368,1.295137E-05
2656,54484,135,181.70082,24.025652,0.02237452,8.557798E-06
2657,54502,242,183.52088,24.067395,0.02233305,7.929727E-06
2658,54502,138,185.79615,23.977357,0.02449515,6.903884E-06
2658,54502,288,185.3474,23.984943,0.0221731,6.411507E-06
4627,55626,760,166.86889,35.463649,0.02828389,3.002802E-05
5973,56067,292,181.361,20.302967,0.02373264,2.670604E-05
5974,56314,316,183.14923,22.784257,0.02261437,3.373994E-05
5982,56074,166,187.29471,20.365594,0.0225198,1.513323E-05
5983,56310,688,188.04851,24.031947,0.02145417,6.456942E-06
6432,56309,384,176.10459,20.107818,0.02416129,8.614968E-06
6432,56309,392,175.99263,20.185535,0.02157094,7.475201E-06
6492,56362,336,202.10205,30.81605,0.02471671,9.1877E-06
2508,53875,151,176.14594,17.058884,0.02390326,1.216944E-05
2508,53875,607,176.86768,18.053669,0.01950102,9.584225E-06
2509,54180,36,177.98185,19.645937,0.02020458,1.059106E-05
2605,54484,560,201.10458,17.092911,0.02423599,1.228903E-05
2605,54484,561,201.11709,18.231498,0.02832259,8.934767E-06
2606,54154,346,201.50234,17.031797,0.0272322,1.0853E-05
2606,54154,473,202.31859,17.051865,0.01410424,1.155422E-05
2606,54154,518,203.02007,17.048967,0.0216505,8.417212E-06
2606,54154,522,203.11868,18.045401,0.02274716,9.595448E-06
2606,54154,526,203.18641,18.165404,0.02261309,8.630162E-05
2607,54184,123,204.79956,15.440806,0.02302628,1.440638E-05
2607,54184,471,204.6478,16.831547,0.02519509,6.678419E-06
2607,54184,483,204.94277,16.808913,0.02643034,8.980635E-06
3977,55335,52,197.19567,34.557277,0.02690524,0.0001119392
5976,56356,966,187.26343,27.781528,0.02298146,2.527256E-05
5981,56340,536,187.27026,27.776621,0.02372629,2.118122E-05
5877,56041,224,167.73895,19.182916,0.02052141,1.164467E-05
6432,56309,338,176.20485,19.795059,0.01871125,8.106193E-06
6432,56309,420,176.00811,19.784426,0.01632745,8.808644E-06
6432,56309,423,175.95446,19.968466,0.02218023,1.632372E-05
2213,53792,117,168.36059,28.472615,0.02862087,1.791651E-05
2213,53792,144,167.98212,28.316141,0.03208898,4.57724E-05
2213,53792,145,167.9168,28.394269,0.03278716,1.232572E-05
2213,53792,147,168.0002,28.46051,0.03156355,1.978771E-05
2213,53792,259,167.42424,28.25302,0.03118095,9.737728E-06
2213,53792,260,167.36422,28.267494,0.03284055,1.735688E-05
2214,53794,214,168.32949,25.862746,0.02149354,6.708056E-06
2513,54141,145,178.70663,22.102957,0.02354223,8.821137E-06
2215,53793,141,169.71507,28.628614,0.02089299,7.909738E-06
2215,53793,217,168.88792,28.550317,0.02945066,8.864738E-06
2215,53793,249,168.23162,28.389991,0.02117426,8.766888E-06
2215,53793,289,167.99091,28.334964,0.03192813,1.120428E-05
2215,53793,299,168.00715,28.382192,0.03255328,2.769855E-05
2216,53795,61,171.71258,26.196538,0.0202072,8.014969E-06
2216,53795,284,169.50734,25.804163,0.02681494,1.506852E-05
2217,53794,150,172.25538,28.820817,0.02298281,1.656203E-05
2217,53794,170,171.97918,28.892138,0.02239594,1.043352E-05
2219,53816,21,174.88705,26.302271,0.03006725,1.201207E-05
2219,53816,23,174.91499,26.343514,0.03035378,6.602147E-05
2219,53816,24,174.83536,26.306242,0.02293469,7.32936E-06
2219,53816,25,174.89231,26.322392,0.0229015,9.19478E-06
2219,53816,61,174.4682,26.296447,0.03087481,7.804652E-06
2220,53795,23,175.60128,29.090516,0.02261471,1.557373E-05
2220,53795,268,173.36213,28.939652,0.03288176,1.102047E-05
2220,53795,278,173.48998,28.987363,0.03286184,1.206355E-05
2221,53792,216,175.63687,26.488892,0.03032364,1.119458E-05
2226,53819,130,179.78105,26.607423,0.02248373,9.809323E-06
2229,53823,9,183.97704,26.663238,0.02564139,8.843727E-06
2600,54243,330,189.82042,18.358429,0.02238386,7.653078E-06
2603,54479,614,197.17751,18.077075,0.02174914,1.321627E-05
2229,53823,100,183.31387,26.834318,0.01551725,6.13203E-06
2231,53816,244,184.07697,26.765394,0.02340084,1.643194E-05
2231,53816,260,183.98035,26.662114,0.02554569,6.159185E-06
2606,54154,365,201.94572,17.778833,0.02200862,8.903984E-06
2239,53726,597,193.15324,30.41684,0.02308987,1.030421E-05
2617,54502,456,197.25287,21.107393,0.01831894,5.207705E-06
2648,54485,437,190.30805,22.594975,0.02870065,6.917323E-06
2643,54208,226,180.03229,22.055372,0.02296676,1.544522E-05
2643,54208,263,179.98533,22.190715,0.02274094,1.039622E-05
2643,54208,304,179.44783,22.019971,0.02085477,5.865244E-06
2643,54208,550,181.21971,22.614618,0.02541943,9.322972E-06
2644,54210,39,183.72572,22.141839,0.0240527,8.193922E-06
2649,54212,310,192.47042,21.995459,0.02206504,1.217446E-05
2650,54505,632,197.60296,22.193011,0.03178035,6.655839E-06
2650,54505,639,197.72734,22.115198,0.02336392,2.517122E-05
5985,56089,868,190.30205,22.589442,0.02845297,9.709818E-06
6409,56306,333,171.98817,26.071898,0.02320478,8.013304E-06
6411,56331,256,178.00832,25.749925,0.01925411,1.131502E-05
2651,54507,474,198.27885,22.113769,0.02330836,6.337937E-06
2107,53786,54,169.54674,31.987869,0.02746174,7.842983E-06
2653,54230,303,201.61485,21.361664,0.01931975,6.198234E-06
2656,54484,21,183.4407,24.356047,0.02085766,7.589711E-06
2509,54180,51,177.46136,19.145212,0.02011873,3.709153E-05
2509,54180,102,177.04883,19.157087,0.0206421,2.227127E-05
2658,54502,292,184.89694,24.193302,0.02470324,1.602574E-05
2658,54502,297,184.74343,24.18631,0.02450747,1.173601E-05
2509,54180,104,177.2777,19.168423,0.02088383,1.349689E-05
2661,54505,277,192.40623,23.992148,0.03194701,5.63974E-06
2663,54234,100,198.2229,23.634702,0.02329695,1.318342E-05
2644,54210,511,182.57137,22.48936,0.02253162,1.34729E-05
2646,54479,108,186.91944,22.077488,0.03209184,6.531717E-06
2218,53816,256,171.90104,26.178654,0.02389643,5.362474E-06
2218,53816,258,171.86099,26.057421,0.02328042,6.893125E-06
2646,54479,546,186.74782,22.639583,0.02276011,6.766067E-06
2219,53816,65,174.72179,26.309854,0.02051242,5.282315E-06
2219,53816,71,174.76573,26.361731,0.02232846,2.037158E-05
2219,53816,73,174.794,26.434955,0.02332305,1.012543E-05
2219,53816,108,174.32062,26.418628,0.03128536,5.791205E-06
2219,53816,110,174.36007,26.45621,0.03066377,1.815767E-05
2219,53816,254,172.83893,26.295772,0.03293974,1.447831E-05
2221,53792,131,175.82997,26.420143,0.03064948,1.286494E-05
2646,54479,595,186.94719,22.562128,0.02254995,7.238611E-06
2648,54485,149,191.41667,22.052203,0.02236743,7.530475E-06
2221,53792,133,175.79536,26.493121,0.03185622,1.566614E-05
2221,53792,160,176.13759,26.522726,0.02981929,9.415198E-06
2221,53792,167,175.79931,26.559032,0.03007817,1.152261E-05
2221,53792,184,175.69517,26.536341,0.03059249,2.325317E-05
2221,53792,187,175.71763,26.540708,0.02849769,9.831821E-06
2221,53792,189,175.66489,26.530629,0.03219069,1.756369E-05
2221,53792,226,175.58755,26.531065,0.02878906,3.026736E-05
2221,53792,233,175.6301,26.540062,0.03291225,2.7669E-05
2221,53792,253,175.50387,26.447849,0.02933168,3.554798E-05
2221,53792,256,175.37277,26.360498,0.02978045,1.395883E-05
2221,53792,282,174.73143,26.49092,0.03053616,1.404007E-05
2221,53792,284,174.87416,26.309145,0.0229463,1.025974E-05
2599,54234,338,188.13995,18.473287,0.02317504,1.330086E-05
2221,53792,285,174.86727,26.48986,0.02284068,4.617081E-05
2221,53792,286,175.19484,26.383217,0.0230617,1.382659E-05
2599,54234,570,189.84982,18.365515,0.02226059,4.079787E-06
2233,53845,220,185.9275,26.848974,0.02176155,1.015542E-05
2648,54485,169,191.39767,22.057155,0.02249626,5.207561E-06
2644,54210,61,183.59428,22.18688,0.02375635,1.21596E-05
2644,54210,73,183.70256,22.195139,0.02428785,1.768047E-05
5378,56011,351,174.77496,15.017859,0.01434632,4.730944E-05
2649,54212,559,194.2231,22.373607,0.02219361,7.376637E-06
5888,56041,553,165.54633,18.656245,0.03161101,8.265313E-06
5969,56069,172,180.86346,22.210361,0.02150097,1.070963E-05
5973,56067,870,182.36783,22.105381,0.0245896,6.444016E-06
5992,56066,156,197.72919,22.119055,0.02374051,9.541275E-06
6443,56367,744,165.9946,31.645018,0.02410952,2.11302E-05
2651,54507,169,198.60568,21.586978,0.02256115,2.165316E-05
6490,56330,867,200.22477,32.189134,0.02328369,1.438246E-05
2652,54508,48,201.30826,20.71804,0.02029954,1.169917E-05
4610,55621,32,183.1693,34.694367,0.02159865,1.858738E-05
4619,55599,990,173.31706,34.264346,0.02995308,1.342898E-05
5432,56008,822,202.96387,14.137488,0.02526315,1.001366E-05
5865,56067,720,200.60954,21.425721,0.02277551,1.325478E-05
2658,54502,212,185.66409,24.330089,0.02282409,1.112835E-05
4616,55617,567,173.37244,34.317677,0.02726219,1.515323E-05
6492,56362,708,202.01909,31.953797,0.02431357,1.044441E-05
2011,53499,364,194.14608,29.747386,0.02410462,9.730145E-05
2011,53499,369,194.07706,29.807797,0.02337127,9.219182E-06
2011,53499,373,194.10195,29.80494,0.02591585,7.184011E-05
2011,53499,482,195.29977,29.664108,0.02388688,9.427835E-06
2011,53499,601,196.19975,29.614928,0.01988913,1.02237E-05
2011,53499,607,196.31858,29.587624,0.02368995,6.079876E-06
2022,53827,347,189.44542,36.169857,0.02084847,6.988576E-06
2031,53848,386,193.47135,36.086881,0.01456095,6.673576E-06
2034,53466,463,166.42618,35.11789,0.02872718,1.022667E-05
2034,53466,585,167.82742,35.384804,0.02535207,1.065911E-05
2034,53466,621,168.71355,35.502269,0.02147334,8.413308E-06
2035,53436,360,175.97559,36.141225,0.02090009,5.827263E-06
2097,53491,117,176.75195,33.402945,0.03287229,1.725814E-05
2097,53491,146,176.61172,33.300501,0.03154045,1.937429E-05
2097,53491,161,176.3678,33.272797,0.03230891,1.844851E-05
2097,53491,166,176.35347,33.346737,0.03205141,1.736903E-05
2097,53491,169,176.32634,33.335799,0.0312138,8.257984E-06
2097,53491,170,176.31688,33.349463,0.03194087,1.472452E-05
2097,53491,179,176.35212,33.366448,0.03256297,3.276191E-05
2097,53491,183,176.18705,33.32096,0.03106519,1.276312E-05
2097,53491,185,176.17253,33.333333,0.03245201,3.279334E-05
2097,53491,221,176.07137,33.351374,0.03221838,9.341884E-06
2097,53491,223,176.18734,33.277832,0.03162096,3.281316E-05
2097,53491,230,176.10741,33.355074,0.03106307,1.075916E-05
2097,53491,236,176.13353,33.367624,0.03247509,1.043252E-05
2097,53491,269,175.97261,33.348963,0.03222175,5.41353E-06
2098,53460,40,175.19486,33.294284,0.03006397,6.106737E-06
2101,53858,371,204.87274,37.428571,0.02650218,4.600949E-06
2101,53858,426,204.0277,37.088063,0.02525282,1.581745E-05
2103,53467,388,179.33209,36.415824,0.02099865,1.657896E-05
2105,53472,381,182.22621,36.455615,0.02250062,1.822137E-05
2105,53472,399,182.44554,36.462864,0.02344966,9.273281E-06
2105,53472,467,182.72152,36.54578,0.02223139,1.651946E-05
2105,53472,477,182.71478,36.624349,0.02289449,8.134079E-06
4618,55600,455,169.96794,35.526812,0.02156463,2.806163E-05
4622,55629,364,167.82517,35.385655,0.02498217,1.11646E-05
4627,55626,646,166.42486,35.119957,0.02840297,1.313702E-05
4653,55622,326,175.85942,36.113087,0.02124683,9.840752E-06
2113,53468,283,170.79055,35.68561,0.02475206,7.979347E-06
2113,53468,411,171.77255,35.835461,0.02134259,1.072107E-05
2113,53468,484,172.62726,35.85126,0.032279,5.934756E-06
2113,53468,494,172.69473,35.870113,0.03222725,7.002093E-06
2113,53468,540,172.87355,35.895234,0.02427392,7.061077E-06
2216,53795,587,171.48237,27.139674,0.03259309,3.982131E-05
2219,53816,438,172.98959,27.282375,0.02260589,3.214824E-05
2219,53816,534,174.30464,27.50639,0.03278597,8.408022E-06
2221,53792,630,177.48961,27.548378,0.02934262,2.10412E-05
2223,53793,423,177.83568,27.725527,0.02884843,1.345019E-05
2223,53793,433,177.83613,27.584187,0.02775125,2.89291E-05
2223,53793,465,177.85985,27.575954,0.029882,1.481078E-05
2223,53793,468,177.86486,27.620126,0.0285706,3.103185E-05
2223,53793,472,177.97522,27.578429,0.02903461,9.227237E-06
2223,53793,474,177.88368,27.64685,0.02878748,8.973103E-06
2223,53793,476,177.88753,27.669142,0.02902726,1.550374E-05
2223,53793,477,178.0304,27.651648,0.02890692,2.049342E-05
2241,54169,267,193.67526,27.638968,0.02873436,5.651869E-06
2241,54169,269,193.71395,27.494477,0.023395,6.480545E-05
2241,54169,276,193.68117,27.455429,0.02618763,4.63082E-05
2241,54169,309,193.37963,27.463365,0.02850486,6.402981E-05
2242,54153,245,196.21274,25.839333,0.02423942,1.183716E-05
2242,54153,353,195.13978,27.504136,0.01860821,7.74026E-06
2513,54141,372,178.34181,23.085078,0.0274618,1.549112E-05
2513,54141,405,178.51978,23.19223,0.02601992,1.012688E-05
2513,54141,412,178.43537,23.126208,0.02720993,8.924876E-06
2513,54141,455,178.57698,23.086266,0.02714232,1.345027E-05
2487,53852,533,165.90328,17.315712,0.02808277,9.948223E-06
2491,53855,213,167.21357,16.689706,0.02731114,9.414418E-06
2491,53855,219,167.13096,16.590263,0.02055615,1.667266E-05
2491,53855,358,166.48227,17.346707,0.03210746,6.892462E-06
2491,53855,374,166.77936,16.940368,0.0207424,4.594279E-05
2491,53855,525,168.51186,17.160229,0.02031773,9.75791E-06
2494,54174,619,171.18564,17.762614,0.02051741,1.301667E-05
2495,54175,77,170.96599,19.297393,0.02157035,4.531332E-06
2499,54176,332,171.32366,17.808442,0.01639221,1.651151E-05
2508,53875,181,175.41103,17.077427,0.02221457,1.049893E-05
2509,54180,225,175.98608,19.670628,0.02189734,2.50277E-05
2509,54180,227,176.21743,19.609949,0.02155174,1.036826E-05
2509,54180,229,176.09259,19.7745,0.02224016,1.00424E-05
2509,54180,232,175.97319,19.739382,0.02053,1.252967E-05
2509,54180,234,176.15231,19.751606,0.01907616,1.663176E-05
2509,54180,238,176.03189,19.737531,0.02585895,9.264187E-06
2509,54180,239,176.19427,19.757886,0.02139573,9.743454E-06
2509,54180,240,176.20061,19.580951,0.01967687,1.310565E-05
2509,54180,263,175.82534,19.567052,0.02257802,1.938282E-05
2509,54180,264,175.75896,19.649728,0.02324414,1.164594E-05
2596,54207,121,183.28771,16.296964,0.02540932,7.557609E-06
2596,54207,127,183.14785,16.430949,0.02386173,2.939935E-05
2597,54231,41,185.80761,16.285654,0.02599039,5.36262E-06
2597,54231,44,186.01919,16.327557,0.02330337,1.00703E-05
2597,54231,241,184.65952,16.291517,0.0233521,7.8599E-06
2598,54232,202,187.20868,16.364868,0.02191072,6.191367E-06
2619,54506,564,201.66634,19.944662,0.02386449,1.663991E-05
2644,54210,405,182.19254,23.362004,0.02558962,5.748525E-06
2644,54210,570,183.17345,23.4783,0.02234546,5.747652E-06
2648,54485,365,190.40112,23.425161,0.02877551,6.556289E-06
2652,54508,619,201.95855,22.58805,0.02821761,3.36848E-05
2653,54230,380,202.32223,22.561151,0.03147921,5.530068E-06
2659,54498,458,188.26582,26.140004,0.02930769,1.025612E-05
2660,54504,405,190.09476,25.979778,0.02191839,1.677249E-05
2660,54504,407,190.10632,26.010571,0.02189046,7.156586E-06
2660,54504,442,190.37061,26.088608,0.01644461,1.374908E-05
2664,54524,452,200.541,25.408174,0.0300611,1.004772E-05
2665,54232,402,202.92097,25.140448,0.02539442,1.063139E-05
3980,55331,948,200.16394,34.78312,0.01859802,5.724107E-05
5880,56042,838,175.91293,19.579538,0.02532917,1.035409E-05
5890,56037,236,172.03523,17.385045,0.01330887,5.860843E-05
5984,56337,854,190.40549,26.072826,0.01581121,1.138949E-05
6478,56341,184,190.28643,29.538036,0.02280694,8.279604E-06
6478,56341,188,190.21776,29.625257,0.02291339,5.436585E-05
2511,53882,634,178.25391,23.039923,0.02257652,8.943965E-06
2511,53882,637,178.15456,23.165968,0.02396992,2.989879E-05
2511,53882,640,178.22902,23.110487,0.02252379,1.271271E-05
2513,54141,459,178.68032,23.160256,0.02272209,1.733648E-05
2513,54141,602,179.47194,23.225137,0.02178477,2.020844E-05
2513,54141,611,179.49599,23.124897,0.02184857,7.840602E-06
2513,54141,612,179.4168,23.104885,0.02638875,7.314123E-06
2643,54208,528,180.8386,23.28502,0.02291834,1.437215E-05
2645,54477,526,184.70568,23.289324,0.02454345,4.910107E-06
2650,54505,613,197.45949,22.803504,0.02189592,6.162756E-06
2597,54231,288,184.32184,16.371623,0.02303038,1.11222E-05
5880,56042,586,174.79678,19.586186,0.02303599,1.968963E-05
5880,56042,920,176.23991,19.738382,0.02012098,1.191828E-05
2644,54210,415,182.14803,23.225035,0.02962707,1.253799E-05
2648,54485,509,191.28868,23.039059,0.02267736,1.33226E-05
2648,54485,513,191.39343,23.072888,0.02406289,5.963046E-06
5878,56033,734,170.20839,19.375323,0.01348392,1.6026E-05
6483,56341,5,197.47264,28.383528,0.02398521,8.548928E-06
2646,54479,589,187.26461,23.268014,0.02158984,5.651805E-06
2646,54479,604,187.13057,23.304937,0.02175551,8.371082E-06
2646,54479,637,187.50491,23.183806,0.02303434,7.484705E-06
2511,53882,355,175.87956,23.011464,0.0230921,1.030274E-05
6404,56330,372,178.32062,23.464519,0.02483054,1.202264E-05
2485,54176,86,165.57124,18.316509,0.03136672,2.545593E-05
2613,54481,221,189.13209,19.664681,0.02216298,5.283746E-06
2614,54481,306,190.12851,19.689017,0.03137636,3.678241E-05
2643,54208,138,180.62228,21.536946,0.03063511,1.339964E-05
2644,54210,60,183.31825,21.622178,0.02446529,2.660704E-05
